id,thikr,at
11,"“Ya Allah, Yang Maha Mengetahui yang ghaib dan yang nyata. Wahai Tuhan Pencipta langit dan bumi, Tuhan segala sesuatu yang merajainya. Aku bersaksi bahwa tiada tuhan yang berhak disembah kecuali Engkau. Aku berlindung kepada-Mu dari kejahatan diriku, setan dan bala tentaranya, atau aku menjalankan kejelekan terhadap diriku atau mendorong orang Islam padanya. (1)


-----------------
1) HR. Abu Dawud 4/317 dan At-Tirmidzi 3629. Lihat Shahih Tirmidzi: 3/142.",DZIKIR MENJELANG TIDUR
12,"Membaca surah As-Sajadah dan Tabarak. (1)



------------------
1) HR. Tirmidzi no.3404 dan Nasa'i dalam amalan pagi dan petang no.707. Lihat Shahih Jami': 4/255.",DZIKIR MENJELANG TIDUR
13,"“Ya Allah (1), aku menyerahkan diriku kepada-Mu, aku menyerahkan urusanku kepada-Mu, aku menghadapkan wajahku kepada-Mu, aku merebahkan punggungku kepada-Mu. Karena senang (mendapat rahmat-Mu) dan takut pada (siksaan-Mu). Tidak ada tempat perlindungan dan penyelamatan dari (ancaman)-Mu, kecuali kepada-Mu. Aku beriman pada kitab yang telah Engkau turunkan (melalui malaikat) dan (kebenaran) nabi-Mu yang Engkau utus“(2). 

-------------
1) Bila engkau hendak tidur maka berwudhu'lah seperti wudhu'mu untuk shalat. Lalu berbaringlah pada sisi kananmu, dan katakan.... Al-Hadits.
2) Rasulullah ṣallallāhu 'alaihi wa sallam bersabda kepada orang yang membacanya menjelang tidur, “Jika engkau meninggal, engkau meninggal dalam keadaan fitrah”.
HR. Bukhari dalam al-Fathu 11/113 no.6313, Muslim 4/2081 no. 2710.",DZIKIR MENJELANG TIDUR
14,"Aku berlindung kepada Allah dari godaan setan yang terkutuk ”Allah, tidak ada Tuhan (yang berhak disembah), melainkan Dia yang hidup kekal, lagi terus menerus mengurus (makhluk-Nya). Tidak mengantuk dan tidak tidur. Kepunyaan-Nya apa yang dilangit dan dibumi. Tiada yang dapat memberi syafa’at di sisi Allah tanpa seizin-Nya. Allah mengetahui apa-apa yang ada dihadapan mereka dan dibelakang mereka. Dan mereka tidak mengetahui apa-apa dari ilmu Allah, melainkan apa yang dikehendaki-Nya. Kursi Allah meliputi langit dan bumi. Dan Allah tidak merasa berat memelihara keduanya. Dan Allah Maha Tinggi lagi Maha Besar”.

----------------
1. QS.Al-Baqarah: 255. “Siapa yang membacanya di waktu pagi, maka ia terpelihara dari gangguan jin sampai sore. Siapa yang membacanya di waktu sore, maka ia terpelihara dari gangguan jin hingga pagi hari. HR. Al-Hakim 1/562 dan dishahihkan oleh Al-Albani dalam Shahih At-Targhib wa At-Tarhib 1/273.",DZIKIR PAGI DAN PETANG
15,"Dengan nama Allah yang Maha Pengasih lagi Maha Penyayang (1). Katakanlah: Dia-lah Allah, Yang Maha Esa. (2) Allah adalah Tuhan yang bergantung kepada-Nya segala sesuatu (3) Dia tiada beranak dan tidak pula diperanakkan (4) Dan tidak ada seorangpun yang setara dengan Dia.
Dengan nama Allah yang Maha Pengasih lagi Maha Penyayang [1] Katakanlah:”Aku berlindung kepada Rabb yang menguasai subuh [2] dari kejahatan makhluk-Nya [3] dan dari kejahatan malam apabila telah gelap gulita [4] dan dari kejahatan-kejahatan wanita tukang sihir yang menghembus pada buhul-buhul [5]. dan dari kejahatan orang yang dengki apabila ia dengki.”
Dengan nama Allah yang Maha Pengasih lagi Maha Penyayang (1) Katakanlah :”Aku berlindung kepada tuhan ( yang memelihara dan menguasai ) manusia (2) Raja manusia (3) Sesembahan manusia (4) Dari Kejahatan (bisikan) syaitan yang biasa bersembunyi (5) Yang membisikkan(kejahatan) ke dalam dada manusia (6) Dari golongan jin dan manusia.
(dibaca 3 kali) 


------------------------
1. .“Siapa yang membacanya (surah Al Ikhlas, surah Al Falaq dan surah An Nas), tiga kali setiap pagi dan petang maka dicukup-kan baginya dari segala sesuatu “.HR. Abu Daud: 4/322, Tirmidzi: 5/567. Lihat Shahih Tirmidzi: 3/182.",DZIKIR PAGI DAN PETANG
16,"“Kami telah memasuki waktu pagi, kerajaan milik Allah, segala puji bagi Allah. Tidak ada Tuhan yang berhak disembah selain Allah Yang Maha Esa, tiada sekutu bagi-Nya. Bagi-Nya kerajaan dan bagi-Nya pujian. Dia-lah yang Maha Kuasa atas segala sesuatu. Ya Tuhanku, aku mohon kepada-Mu kebaikan hari ini dan kebaikan sesudahnya. Aku berlindung kepada-Mu dari kejahatan hari ini dan kejahatan sesudahnya. Wahai Tuhan-ku, aku berlindung kepada-Mu dari kemalasan dan kejelekan di hari tua. Wahai Tuhanku, aku berlindung kepada-Mu dari siksaan di neraka dan siksaan di kubur“.


------------------
1. Bila di sore hari katakan: Amsaina wa amsal mulku lillah.
2. Bila di sore hari katakan: Rabbi as-aluka khaira ma fi hadzihil lailah wa khaira ma ba'daha, wa a'udzu bika min syarri ma fi hadihil lailati wa syarri ma ba'daha.
3. HR. Muslim 4/2088 NOMER 2723.",DZIKIR PAGI DAN PETANG
17,"“Ya Allah, dengan rahmat dan pertolongan-Mu kami memasuki waktu pagi, dan dengan rahmat dan pertolongan-Mu kami memasuki waktu sore. Dengan rahmat dan pertolongan-Mu kami hidup dan dengan kehendak-Mu kami mati.  Dan kepada-Mu kebangkitan (bagi semua makhluk)“.


------------------
1. Bila do sore hari berkata: اللَّهُمَّ بِكَ أَمْسَيْنَا وَبِكَ أًصْبَحْنَا وَبِكَ نَحْيَا وَبِكَ نَمُوْتُ وَإِلَيْكَ الْمَصِيْرُ 
2. Tirmidzi: 5/466. Shahih Tirmidzi: 3/142.",DZIKIR PAGI DAN PETANG
18,"“Ya Allah, Engkau adalah Tuhanku, tiada Tuhan yang berhak disembah kecuali Engkau, Engkaulah yang menciptakan aku. Aku adalah hamba-Mu. Aku akan setia pada perjanjianku dengan-Mu semampuku. Aku berlindung kepada-Mu dari kejelekan yang aku perbuat. Aku mengakui nikmat-Mu kepadaku dan aku mengakui dosaku, oleh karena itu, ampunilah dosaku. Sesungguhnya tiada yang dapat mengampuni dosa kecuali Engkau “


----------------
“Siapa yang membacanya dengan yakin pada sore hari, kemudian dia meninggal, maka dia akan masuk syurga, demikian juga jika (dibaca) pada pagi hari”. HR. Bukhari 7/150 nomer 6306.",DZIKIR PAGI DAN PETANG
19,"“Ya Allah, sesungguhnya aku di waktu pagi bersaksi kepada-Mu, malaikat yang memikul ‘Arasy-Mu, malaikat-malaikat dan seluruh makhluk-Mu, sesungguhnya Engkau adalah Allah, tiada Tuhan yang berhak disembah kecuali Engkau Yang Maha Esa, tiada sekutu bagi-Mu dan sesungguhnya Muhammad adalah hamba dan utusan-Mu“. Dibaca 4x


-------------------------
1. Kalau sore dibaca: Allahumma Inni amsaitu.
2. “Siapa yang membacanya setiap pagi dan petang sebanyak empat kali, Allah bebaskan dirinya dari api neraka”. HR. Abu Dawud 4/317 nomer 5071 dan Bukhari dalam Adab Mufrad nomer 1201 dll.",DZIKIR PAGI DAN PETANG
20,"“Ya Allah, nikmat yang kuterima atau diterima oleh seseorang di antara makhluk-Mu di pagi ini adalah dari-Mu. Maha Esa Engkau, tiada sekutu bagi-Mu. Bagi-Mu segala puji dan kepada-Mu panjatan syukur (dari seluruh makhluk-Mu)”.


-----------------------
1. Bila sore katakan: Allahumma ma amsa ....
“Barang siapa yang membacanya di pagi hari, maka sungguh ia telah bersyukur pada hari itu. Barang siapa yang membacanya di sore hari, maka ia sungguh telah bersyukur pada malam itu”.
HR. Abu Dawud 4/318 nomer 5075 dll.",DZIKIR PAGI DAN PETANG
21,"“Ya Allah, selamatkan tubuh-ku (dari penyakit dan yang tidak aku inginkan). Ya Allah, selamatkan pendengaranku (dari penyakit dan maksiat atau sesuatu yang tidak aku inginkan). Ya Allah, selamatkan penglihatanku, tiada Tuhan (yang berhak disembah) kecuali Engkau. Ya Allah!, Sesungguhnya aku berlindung kepada-Mu dari kekufuran dan kefakiran. Aku berlindung kepada-Mu dari siksa kubur, tiada Tuhan (yang berhak disembah) kecuali Engkau“. Dibaca tiga kali di waktu pagi dan petang.


-----------------
1. HR. Abu Daud: 4/324, Ahmad: /42, Nasa’i dalam Amalulyaumi Wallailati no. 22, hal. 146, Ibnu Sunni no. 69, hal. 35, Bukhari dalam Adabul mufrad. Syekh Abdul Aziz bin Baaz rahimahullah menyatakan sanad hadits tersebut hasan. Lihat juga Tuhfatul Akhyar hal. 26.",DZIKIR PAGI DAN PETANG
22,"“Cukup bagiku Allah (sebagai pelindung), tiada Tuhan (yang berhak disembah) kecuali Dia. Kepada-Nya aku bertawakkal dan Dia adalah Tuhan ‘Arasy yang Agung “.


--------------
1. Barangsiapa membacanya di pagi dan sore hari sebanyak 7x maka Allah akan mencukupi kebutuhannya dunia akhirat.
HR. Ibnu Sunni dalam kitab ‘Amalul yaumi Wallailati, no. 72, hal. 37, Abu Dawud: 4/321 dan sanad haditsnya baik.",DZIKIR PAGI DAN PETANG
23,"“Ya Allah, sesungguhnya aku mohon kepada-Mu ampunan dan keselamatan di dunia dan akhirat. Ya Allah sesungguhnya aku mohon kepada-Mu ampunan dan keselamatan: dalam agamaku, (kehidupan) duniaku, keluargaku, hartaku. Ya Allah tutuplah auratku (aib dan sesuatu yang tidak layak di lihat orang lain) dan berilah ketentraman di hatiku. Ya Allah, peliharalah aku dari arah depan, belakang, kanan, kiri dan atasku. Aku berlindung dengan kebesaran-Mu, agar aku tidak mendapat bahaya dari bawahku“.


-------------------
1. HR. Abu Dawud nomer 5074 dan Ibnu Majah. Lihat Shahih Ibnu Majah: 2/332.",DZIKIR PAGI DAN PETANG
24,"“Ya Allah, Yang Maha Mengetahui yang ghaib dan yang nyata. Wahai Tuhan Pencipta langit dan bumi, Tuhan segala sesuatu yang merajainya. Aku bersaksi bahwa tiada tuhan yang berhak disembah kecuali Engkau. Aku berlindung kepada-Mu dari kejahatan diriku, setan dan bala tentaranya, atau aku menjalankan kejelekan terhadap diriku atau mendorong orang Islam padanya“.


-----------------------
1. HR. Tirmidzi dan Abu Dawud. Lihat Shahih Tirmidzi: 3/142.",DZIKIR PAGI DAN PETANG
25,"“Dengan nama Allah yang bila disebut, segala sesuatu di bumi dan langit tidak akan berbahaya. Dialah Yang Maha Mengetahui“. Dibaca tiga kali.



---------------------
1. Siapa yang mengucapkannya 3x di pagi hari dan 3x di sore hari, dia akan selamat dari bahaya. HR. Abu Dawud dan Tirmidzi. Lihat Shahih Ibnu Majah: 2/332 dll.",DZIKIR PAGI DAN PETANG
26,".“Aku rela Allah sebagai Tuhan-(ku), Islam sebagai agama-(ku) dan Muhammad sebagai nabi-(ku)“. Diucapkan tiga kali.


------------------------
1. “Siapa yang membacanya tiga kali saat pagi dan petang tiga kali, maka Allah pasti akan meridhainya pada hari kiamat”.
HR.Ahmad 4/337 nomer 18967, An-Nasai dll.",DZIKIR PAGI DAN PETANG
27,"“Wahai Yang Maha Hidup dan Maha Terjaga, dengan rahmat-Mu aku minta pertolongan, perbaikilah segala urusanku dan jangan Engkau limpahkan (semua urusan) terhadap diriku walau sekejap mata“.


----------------------
Riwayat Hakim yang dishahihkan dan disetujui oleh Dzahabi 1/545. Lihat Shahih Targhib dan Tarhib: 1/273",DZIKIR PAGI DAN PETANG
28,"“Kami di waktu pagi, sedang kerajaan milik Allah, Tuhan penguasa alam. Ya Allah, sesungguhnya aku mohon kepada-Mu agar memperoleh kebaikan, pembuka (rahmat) pertolongan, cahaya, berkah, dan petunjuk di hari ini. Aku berlindung kepada-Mu dari kejelekan apa yang ada didalamnya dan kejahatan sesudahnya“.


------------------------
1.",DZIKIR PAGI DAN PETANG
29,"“Diwaktu pagi kami memegang agama Islam, kalimat ikhlas, agama nabi kita, Muhammad  dan agama ayah kami, Ibrahim , yang berdiri di atas jalan yang lurus, muslim dan tidak tergolong orang-orang musyrik“ 


---------------
1. Apabila sore berkata: Amsaina 'ala fithratil Islam.
2. HR. Ahmad: 3/406-407, 5/123. Lihat Shahihul Jami; 4/290.  juga diriwayatkan di ‘Amalul yaumi wallailati, no. 34.",DZIKIR PAGI DAN PETANG
30,"“Maha Suci Allah dan segala puji (bagi-Nya)“. Dibaca seratus kali.


------------
1. Barangsiapa mengucapkannya seratus kali di pagi dan petang hari, maka tidak ada seorang pun yang datang pada hari kiamat lebih baik daripada apa yang dibawa kecuali orang mengucapkan dzikir yang sama atau lebih banyak dari itu. HR. Muslim 4/2071",DZIKIR PAGI DAN PETANG
31,"Laa ilaha illallah wahdahu laa syarika lah, lahul mulku walahul hamdu wa huwa ‘ala kulli syai-in qodiir.
“Tidak ada ilah yang berhak disembah selain Allah semata, tidak ada sekutu bagiNya. Bagi-Nya kerajaan dan segala pujian. Dia-lah yang berkuasa atas segala sesuatu.” Dibaca sepuluh kali atau sekali saja saat malas.

------------------
1. HR. Nasa’i dalam Amalulyaumi wallailati, no. 24. Lihat Shahih Targhib dan Tarhib: 1/272, Tuhfatul Akhyar oleh Bin Baaz rahimahullah, hal. 44 dan lihat keutamaannya  pada no. 255
2. HR.Abu Dawud nomer 5077, Ibnu Majah nomer 3798 dll.",DZIKIR PAGI DAN PETANG
32,"“Tidak ada ilah yang berhak disembah selain Allah semata, tidak ada sekutu bagi-Nya. Milik Allah kerajaan dan segala pujian. Dia-lah yang berkuasa atas segala sesuatu.” Dibaca seratus kali setiap pagi. 

-------------------------
1. Siapa yang membacanya setiap hari seratus kali, maka dia bagaikan memerdekakan sepuluh budak, dan dicatat baginya seratus kebaikan, dihapus baginya seratus dosa, dan dia terpelihara dari setan hingga sore dan tidak ada seorangpun yang mendapatkan keutamaan seperti itu, kecuali seseorang yang mengamalkannya lebih banyak dari itu.
HR. Bukhari 4/95 nomer 3293.",DZIKIR PAGI DAN PETANG
33,".“Maha Suci Allah, aku memuji-Nya sebanyak makhluk-Nya, sejauh kerelaan-Nya, seberat timbangan ‘Arasy-Nya dan sebanyak tinta tulisan kalimat-Nya “. Dibaca tiga kali.



-------------------
1. HR. Muslim: 4/2090.",DZIKIR PAGI DAN PETANG
34,"“Ya Allah, sesungguhnya aku mohon kepada-Mu ilmu yang bermanfaat, rezki yang baik dan amal yang diterima“. Dibaca pagi hari.


--------------------
1. HR. Ibnu Sunny dalam ‘Amalulyaumi wallailati, no. 54, Ibnu Majah, no. 925. Sanadnya dihasankan oleh Syu’aib dan Abdul Qadir Al Arna’uth dalam Tahqiq Zaadul Ma’aad: 2/375.",DZIKIR PAGI DAN PETANG
35,"“Aku memohon ampun kepada Allah dan bertobat kepada-Nya.” Dibaca seratus kali dalam sehari


-------------
1. HR. Bukhari 11/101 dan Muslim: 4/2075.",DZIKIR PAGI DAN PETANG
36,"“Aku berlindung dengan kalimat-kalimat Allah yang sempurna dari kejahatan apa yang Dia ciptakan“. Dibaca tiga kali pada sore hari.


-------------------
1. Siapa yang membacanya pada sore hari tiga kali maka dia tidak akan tertimpa demam pada malam itu.
HR. Ahmad 2/290 dan An-Nasai no.590.",DZIKIR PAGI DAN PETANG
37,"“Ya Allah, (sampaikanlah) shalawat dan salam kepada Nabi kami Muhammad. Dibaca sepuluh kali.


-----------------------
1. “Siapa yang bershalawat kepadaku saat pagi sepuluh kali, dan sore sepuluh kali, maka dia akan mendapatkan syafa’atku pada hari kiamat”.
HR. Thabrani dalam Majma' Az-Zawaid 10/120 dan shahih At-Targhib 1/273.",DZIKIR PAGI DAN PETANG
38,"“Segala puji bagi Allah Yang telah memberikan pakaian ini kepadaku sebagai rezeki dari-pada-Nya tanpa daya dan kekuatan dari-ku.”


-----------
HR. Seluruh penyusun kitab sunan, kecuali An-Nasa’i, lihat; Irwaa’ul ghalil: 4/47.",DO’A KETIKA MENGENAKAN PAKAIAN
39,"“Ya Allah, hanya milik-Mu segala puji, Engkaulah yang memberi pakaian ini kepadaku. Aku mohon kepada-Mu untuk memperoleh kebaikannya dan kebaikan yang ia diciptakan karenanya. Aku berlindung kepada-Mu dari kejahatannya dan kejahatan yang ia diciptakan karena-nya”.


--------
HR. Abu Dawud, At-Tirmidzi, Al-Baghawi dan lihat Mukhtashar Syamaailit Tirmidzi, oleh Al-Albani, hal: 47.",DO’A KETIKA MENGENAKAN PAKAIAN BARU
40,"”Kenakanlah sampai lusuh, semoga Allah ta'ala memberikan gantinya kepadamu!.


-----------
HR. Abu Daud 4/41 dan lihat pula Shahih Abi Dawud, 2/760.",DO’A BAGI ORANG YANG MENGENAKAN PAKAIAN BARU
41,"“Berpakaianlah yang baru, hiduplah dengan terpuji dan matilah dalam keadaan syahid”.


--------------------------------------------
HR. Ibnu Majah: 2/1178, Al-Baghawi: 12/41 dan lihat Shahih Ibnu Majah: 2/275.",DO’A BAGI ORANG YANG MENGENAKAN PAKAIAN BARU
42,"Dengan nama Allah (aku meletakkan baju)”.


---------------------------
HR. At-Tirmidzi: 2/505 dan Imam yang lain. Lihat Irwa’ul Ghalil, 49 dan Shahihul Jami’: 3/203.",BACAAN KETIKA  MELETAKKAN  PAKAIAN
43,"“Dengan nama Allah. Ya Allah, sesungguhnya aku berlindung kepada-Mu dari godaan setan laki-laki dan perempuan”.


----------------------
HR. Al-Bukhari: 1/45 dan Muslim: 1/283. Sedang tambahan bismillah pada permulaan hadits, menurut riwayat Said bin Manshur. Lihat Fathul Baari: 1/244.",DO’A MASUK WC
44,"“Aku minta ampun kepada-Mu”.


-------------------
HR. Abu Dawud, Ibnu Majah dan Ahmad. Lihat Irwa’ul Ghalil 1/122.",DO’A KELUAR DARI W.C
45,"Dengan nama Allah (aku berwudhu)”.


----------------
HR. Abu Dawud, Ibnu Majah dan Ahmad. Lihat Irwa’ul Ghalil 1/122.",BACAAN SEBELUM WUDHU’
46,"“Aku bersaksi, bahwa tiada Tuhan yang haq kecuali Allah, Yang Maha Esa dan tiada sekutu bagi-Nya. Aku bersaksi, bahwa Muhammad adalah hamba dan utusan-Nya”.



------------
HR. Muslim: 1/209 dengan nomer 234.",BACAAN SETELAH WUDHU’
47,"“Ya Allah, jadikanlah aku termasuk orang-orang yang bertaubat dan jadikanlah aku termasuk orang-orang (yang senang) bersuci”.


--------------
HR. At-Tirmidzi: 1/78, dan lihat Shahih At-Tirmidzi: 1/18.",BACAAN SETELAH WUDHU’
48,"“Maha Suci Engkau, ya Allah, aku memuji kepada-Mu. Aku bersaksi, bahwa tiada Tuhan yang haq di sembah selain Engkau, aku minta ampun dan bertaubat kepada-Mu”.



----------
HR. An-Nasa’i dalam ‘Amalul Yaumi wal Lailah, halaman; 173 dan lihat Irwa’ul Ghalil: 1/135 dan 2/94.",BACAAN SETELAH WUDHU’
49,"16.“Dengan nama Allah (aku keluar). Aku bertawakkal kepada-Nya, dan tiada daya dan kekuatan kecuali karena pertolongan Allah”.",BACAAN KETIKA KELUAR RUMAH
50,"17.“Ya Allah, sesungguhnya aku berlindung kepada-Mu, jangan sampai aku sesat atau disesatkan (setan atau orang yang berwatak setan), berbuat kesalahan atau disalahi, menganiaya atau dianiaya (orang), dan berbuat bodoh atau dibodohi”.",BACAAN KETIKA KELUAR RUMAH
51,"18.“Dengan nama Allah, kami masuk (ke rumah), dengan nama Allah, kami keluar (darinya) dan kepada Tuhan kami, kami bertawakkal”. Kemudian mengucapkan salam kepada keluarga-nya.


-------
HR. Abu Dawud",BACAAN APABILA MASUK RUMAH
52,".“Ya Allah ciptakanlah cahaya di hatiku, cahaya di lidahku, cahaya di pendengaranku, cahaya di penglihatan-ku, cahaya dari atasku, cahaya dari bawahku, cahaya di sebelah kananku, cahaya di sebelah kiriku, cahaya dari depanku, dan cahaya dari belakangku. Ciptakanlah cahaya dalam diriku, perbesarlah cahaya untukku, agungkanlah cahaya untukku, berilah cahaya untuk-ku, dan jadikanlah aku sebagai cahaya. Ya Allah, berilah cahaya kepadaku, ciptakan cahaya pada urat sarafku, cahaya dalam dagingku, cahaya dalam darahku, cahaya di rambutku, dan cahaya di kulitku”  [Ya Allah, ciptakan-lah cahaya untukku dalam kuburku … dan cahaya dalam tulangku”] , [“Tambahkanlah cahaya untukku, tambahkanlah cahaya untukku, tambahkanlah cahaya untukku”] , [“dan karuniakanlah bagiku cahaya di atas cahaya”.


--------------
HR.Bukhari dan Muslim",DO’A PERGI KE MASJID
53,"(Mekangkahkan kaki kanan terlebih dahulu) dan membaca doa masuk masjid yang artinya: (“Aku berlindung kepada Allah Yang Maha Agung, dengan wajah-Nya Yang Mulia dan kekuasaan-Nya yang abadi, dari setan yang terkutuk. Dengan nama Allah dan semoga shalawat dan salam tercurahkan kepada Rasulullah. Ya Allah, bukalah pintu-pintu rahmat-Mu untukku.”)


----------------
1. Sesuai dengan perkataan Anas bin Malik radhiyallahu 'anhu: (termasuk Sunnah bila engkau hendak masuk masjid, mulailah melangkah dengan kaki kanan untuk masuk dan apabila hendak keluar hendaklah dengan kaki kiri). Atsar riwayat Al-Hakim
2. HR. Abu Dawud",DO’A MASUK MASJID
54,"Memulai dengan kaki kiri seraya mengucapkan doa yang artinya: (“Dengan nama Allah, semoga shalawat dan salam terlimpahkan kepada Rasulullah. Ya Allah, sesungguhnya aku minta kepada-Mu dari karunia-Mu. Ya Allah, peliharalah aku dari godaan setan yang terkutuk”)


---------------
1. HR. Al-Hakim
2. Ada tambahan pada riwayat Ibnu Majah yang artinya: (Ya Allah, lindungilah aku dari setan yang terkutuk).",DO’A KELUAR DARI MASJID
55,"“Seseorang yang mendengarkan adzan, hendaklah mengucapkan sebagaimana yang diucapkan oleh muadzin, kecuali dalam kalimat: Hayya ‘alash shalaah dan Hayya ‘alal falaah. Maka mengucapkan: ’Laa haula wala quwwata Illa billah’.


---------------
HR.Bukhari 1/152",BACAAN KETIKA MENDENGARKAN ADZAN
56,".“Aku bersaksi, bahwa tiada Tuhan yang haq selain Allah, Yang Maha Esa, tidak ada sekutu bagi-Nya dan sesungguhnya Muhammad adalah hamba dan utusan-Nya. Aku rela Allah sebagai Tuhanku, Muhammad sebagai Rasul dan Islam sebagai agama (yang benar).  (Dibaca setelah muadzin membaca syahadat).


------------
1. HR.Muslim 1/290.
2. HR.Ibnu Khuzaimah",BACAAN KETIKA MENDENGARKAN ADZAN
