id,thikr,at
14,"Mofi Olohun Allah Oba wa iso kuro nibi shaitoon eni egbe eni eeko (Allah ki si eniti ijosin to fun ayafi Olohun, Oba abemi Oba ti o daduro, kii torugbe kii si sun, tie ni oun ti oun be ni sanmo  ati oun ti oun beni ile kosi eni ti ole sin pa ni odo Re ayafi pelu iyonda Re, osi moo un ti oun be ni iwaju won ati oun ti owa ni eyin won, atipe awon kole korika ounkoun ninu imo Re ayafi ohun ti o ba fe, aga Re gbaye awon sanmo ati ile atiwipe imojuto awon mejeji (sanmo ati Ile) kole ko inira ba A, Oun ni Oba ti oga ti O si tobi) (1)


..................................................
(1) Suuratul Baqorah, Aayah: 255 eniti o ba so o nigbati o ba ji won la a kuro lowo Aljannu titi ti ti yio fi di irole, atipe eniti o ba si tun so o nigbati o ba di irole won o la a kuro lowo Aljannu titi ti yio fi di afemojumo. Al-Aakim lo gbe e jade, 1/562, atipe Al-Albaaniy so pe o ni alaafia ninu tira Sohiihut Targiib wat Tarhiib, 1/273, o si se afiti re si odo An-Nasaai, ati At-Tobaraani, o si tun so pe: (afiti At-Tobaraani daa).",Awon Adura Aro Ati Ale
15,"Mo bere pelu oruko Olohun Ajoke aye Oba Asake orun (So wipe Olohun okan soso ni **Allahu ni Oba ajironukan ** Ko bimo, enikankan ko sibi ** Ko si si afiwe kankan fun Un ninu gbogbo nkan toda) Mo bere pelu oruko Olohun Oba ajoke aye Oba aseke orun (So wipe mowa isora pelu Oba to ni imole asunba nigba ti Oba yoo ** Nibi aburu awon nkan ti O da ** Ati nibi aburu okunkun nigba ti Oba kun biribiri ** Ati nibi awon aburu awon pofopofo nigbati won ba ta nkan sinu koko ** Ati nibi aburu awon onikeeta nigba ti won ba n se keeta) Mo bere pelu oruko Olohun Oba Ajoke aye Oba Asake (So wipe {ire ojise} mo wa isora pelu Olohun Oba to ni awon eeyan ** Oba toje wipe ohun ni Oba toni agbara lori gbogbo awon eeyan patapata  ** Oba ti awon eeyan ma njosin fun lododo ni oun nikan ** Nibi aburu shaetan ti eeyan fi ma ngbagbera nibi ti Olohun ** Eleyi ti ma nko royiroyi sinu okan omoniyan ** Ati nibi aburu awon alujoonu ati aburu ti eeyan) ni eemeta(1)


..................................
(1) Eniti o ba so o ni eemeta nigbati o ba mojumo ati nigbati o ba di irole, yio to o kuro nibi gbogbo nkan. Abu Daaud lo gbe e jade, 4/322, pelu number 5082, ati At-Tirmidhiy, 5/567, pelu number 3575, ki o si tun wo: Sohiihut Tirmidhiy, 3/182.",Awon Adura Aro Ati Ale
16,"(A ji si aye gbogbo agbara si je ti Olohun (1), ope nifun Olohun, kosi Oba ti ijosin tosi ni ododo ayafi Olohun ni Oun nikan.kosi orogun fun Olohun ninu ola Re, tire ni ola nse tire ni iyin ati ogo nse, Oun ni Alagbara Olukapa lori gbogbo nkan ,Olohun Oba mi, mo toro oore ti nbe ninu ojo oni lodo re, ati oore ti nbe leyin ojo oni (2), mofi Iwo Olohun wa isora kuro ninu aburu ti nbe ninu ojo oni ati aburu ti nbe leyin re, mofi Iwo Olohun Oba wa isora kuro nibi oroju ara, ati aburu imose motomoto, mofi Iwo Olohun wa isora kuro nibi iya ina ati iya inu saare) (3)


..................................
(1) Ti o ba ti wa di irole yio so pe: A di irole ti gbogbo agbara si je ti Olohun.
(2) Ti o ba ti wa di irole yio so pe: Ire Olohun mi mo nbeere lowo Re daada ti nbe ni ale yi, ati daada ti nbe leyin re, mo si tun nfi O wa isora kuro nibi aburu oru yi, ati aburu ti nbe leyin re.
(3) Muslim, 4/2088, pelu number 2723.",Awon Adura Aro Ati Ale
17,"(Ire Olohun Oba, pelu agbara Re ni a fi ji saye, pelu agbara Re naa ni a fi di ale (1), pelu agbara Re naa ni a fi nsemi, pelu agbara Re naa ni ao fi ku, odo Re ni aofi abo si) (2)


..................................
(1) Ti o ba ti di irole yio so pe: Ire Olohun Oba, pelu agbara Re ni a fi di ale , pelu agbara Re naa ni a fi ji saye, pelu agbara Re naa ni a fi nsemi, pelu agbara Re naa ni ao fi ku, odo Re ni aofi abo si.
(2) At-Tirmidhiy, 5/466, pelu number 3391, ki o si tun wo: Sohiihut Tirmidhiy 3/142.",Awon Adura Aro Ati Ale
18,"(Iwo Olohun Oba ,iwo ni Olohun Oba mi, Oluseda mi, ko si eniti ijosin tosi ni ododo ayafi Iwo nikan, Iwo ni O seda mi emi si ni erusin ree, emi wa ni ori adehun ti ose leyi ti moba kapa re, mo wa lori adehun Re nibi agbara mi base mo, mo fi Iwo Olohun Oba wa isora kuro nibi aburu ti moba fi owo mi se, mo seri (1) gbogbo idera mi to se lemi lori wa si odo re, mo seri gbogbo ese mi naa wa si odo re, fori ese mi jin mi, dajudaju ko si eniti ole forijin eeyan ayafi Iwo Olohun Oba) (2)


.............................
(1) Mo nfi rinle atipe mo si njewo.
(2) Eniti o ba so o ti o si ni amodaju pelu re nigbati o ba di irole, ti o wa ku ni ale re yio wo aljannah, atipe bakanna nigbati o ba ji, Al-Bukhaari lo gbe e jade, 7/150, pelu number 6306.",Awon Adura Aro Ati Ale
19,"(Iwo Olohun Oba, mo ji saye (1) leniti njeri si okansoso Re, mo si jeri lododo lori awon ti ogbe aga ola Re dani, mo jeri inigbagbo lododo lori awon malaika Re ati gbogbo eda Re ti oda wipe dajudaju Iwo ni Olohun ti ijosin tosi lododo ni Iwo nikan, ko si si orogun pelu re ati dajudaju Anabi Muhammad eru Re ni bee sini ojise Re ni) (ao wi gbolohun yii ni eemerin) (2)


............................
(1) Ti o ba ti wa di irole yio so pe: Ire Olohun Oba, dajudaju emi di irole.
(2) Eniti o ba so o nigbati o ba mojumo, tabi nigbati o ba di irole ni eemerin, Olohun o bo okun ina ni orun re, Abu Daaud lo gbe e jade, 4/317, pelu number 5071, ati Al-Bukhari ninu tira Al-Adadul Mufrid, pelu number 1201, ati An-Nasaai ninu tira Amalul Yaomi wal Lailah, pelu number 9, ati Ibnus Sinni, pelu number 70, ti Shaikh Ibnu Baaz si so pe afiti Nasaai daa, ati Ibu Daaud ninu tira Tuh'fatul Akh'yaar, oju ewe 23.",Awon Adura Aro Ati Ale
20,"(Iwo Olohun gbogbo nkan to ba ji pelu mi (1) ninu ike, gbogbo re odo Re nikan ni a o ti wa, ko si orogun pelu Re, tire ni iyin ati ope) (2)


..........................................
(1) Ti o ba ti wa di irole yio so pe: Ire Olohun Oba gbogbo nkan ti o ba di irole pelu mi..
(2) Eniti o ba so o ni igbati o ba mojumo niti paapa o ti pe ope oojo re, atipe eniti o ba si so o nigbati o ba irole niti paapa o ti pe ope ale re. Abu Daaud lo gbe e jade, 4/318, pelu number 5075, ati An-Nasaai ninu tira Amalul Yaomi wal Lailah, pelu number 41, ati Ibnu Ibbaan, (AL-Mawaarid) pelu number 2361, ti Ibnu Baaz si so pe afiti re daa ninu tira Tuh'fatul Akh'yaar, oju ewe 24.",Awon Adura Aro Ati Ale
21,"(Olohun se Iwosan ara mi, Olohun se Iwosan nibi igboran mi, Olohun se awon fun mi nibi irina mi, kosi eniti ijosin tosi lododo ayafi Iwo Olohun, Olohun mofi Iwo iso ra kuro nibi iwa kefiri ati osi ,ati wipe mofi Iwo wa isora kuro ninu iya saare kosi enikani ti ijosin to si ni ododo aya fi ire nikan. Ao wa eleyii ni igba meta) (1)


.............................
(1) Abu Daaud, 4/324, pelu number 5092, ati Ahmad, 5/42, pelu number 20430, ati An-Nasaai ninu tira Amalul Yaommi wal Lailah, pelu number 22, ati Ibnus Sinni, pelu number 69, ati Al-Bukhaari ninu tira Al-Adabul Mufrid, pelu number 701, ti Alufa Agba Ibnu Baaz si so pe afiti re daa ninu tira Tuh'fatul Akh'yaar, oju ewe 26.",Awon Adura Aro Ati Ale
22,"(Iwo Olohun ni Oba ti o tomi, ko si enikankan ti ijosin to si ni ododo ayafi Oun, Oun ni mo gbarale,Oun si ni Oba to ni aga ati arashi to tobi) (A o so eleyii nigba meje) (1)


............................
(1) eniti o ba so o nigbati o ba ji ati nigbati o ba di irole ni eemeje, Olohun Oba o to o nibi ohun ti yio maa ba a lokan je ninu alamori aye ati orun. Ibnus Sinni lo gbe e jade, pelu number 71 leniti o se afiti re lo si odo Anabi, ati Abu Daaud leniti o se afiti re lo si odo Anabi, 4/321, pelu 5081, Shuaibu ati Abdul Qoodir Al-Arnauut so pe afiti re ni alaafia. wo: Zaadul Miiaad 2/376.",Awon Adura Aro Ati Ale
23,"(Iwo Olohun, emi ntoro amojukuro Re ati ini Alafia ara ni aye ati orun, Olohun emi ntoro ni odo Re amojukuro Re ati ike Re ninu aye mi ati orun mi, ati lori dukia mi, Olohun da bibo asiri Re bo ihoho mi, ki O si fi aya mi bale nibi gbogbo ohun ti npami laya, Olohun fi iso Re so mi ni iwaju mi, ati ni eyin mi, ati otun mi, ati osi mi, ati ni oke mi, mo si fi O wa isora nipa pe ki won ti isale mi bori mi) (1)


.............................
(1) Abu Daaud, pelu number 5074, ati Ibnu Maajah, pelu number 3871, ki o si tun wo: Sohiihu Ibni Maajah, 2/332.",Awon Adura Aro Ati Ale
24,"(Mo pe Iwo Olohun, Iwo ti O ni mimo nkan ti o pamo ati nkan ti o han, Oluseda awon sanmo ati awon ile, Oluni gbogbo nkan ati Olukapa le e lori, mo jeri lododo wipe ko si eniti ijosin to si ayafi Iwo, mo fi O wa isora kuro nibi aburu emi mi, ati nibi aburu shaytoon ati awon egbe re, ati ki nmaa sun emi mi lo sibi sise aburu, abi ki nmaa wo o lo sibi Musulumi egbe mi) (1)


................................
(1) At-Tirmidhi, pelu number 3392, ati Abu Daaud, pelu number 5067, ki o si tun wo: Sohiihut Tirmidhi, 3/142.",Awon Adura Aro Ati Ale
25,"(Mo bere pelu oruko Olohun Oba ti o je wipe nkankan ko lee ko inira ba oruko Re ni sanma ati ile, Oun ni Oba ti o gbo ti O si ni mimo.. Ao so eleyi nigba meta) (1)


.................................
(1) Eniti o ba so o ni eemeta nigbati o ji, ati ni eemeta nigbati o ba di irole nkankan o ni ko inira ba a. Abu Daaud lo gbe e jade, 4/323, pelu number 5088, ati At-Tirmidhi, 5/465, pelu number 3388, ati Ibnu Maajah, pelu number 3869, ati Ahmad, pelu number 446, ki o si tun wo: Sohiihu Ibni Maajah, 2/332, ti Alufa Agba Ibnu Baaz - ki Olohun ke e - si so pe afiti re daa ninu tira Tuh'fatul Akh'yaar, oju ewe 39.",Awon Adura Aro Ati Ale
26,"(Mo yonu si Allaah ni Olohun mi, mo yonu si Islaam ni esin mi, mo yonu sipe Muhammaad ni anabi ati ojise) (Ao so eleyi ni igba meta) (1)


.......................
(1) Eniti o ba wi i ni eemeta nigbati o ba ji, ati ni eemeta nigbati o ba di irole o ti di eto fun Olohun ki o yonu si ni ojo igbende. Ahmad, 4/337, pelu number 18967, ati An-Nasaai ninu tira Amalul Yaomi wal Laila, pelu number 4, ati Ibnu Sinni, pelu number 68, ati Abu Daadu, 4/318, pelu number 1531, ati At-Tirmidhi, 5/465, pelu number 3389, ti Ibnu Baaz - ki Olohun ke e - si so pe o daa ninu tira Tuh'fatul Akh'yaar oju ewe 39.",Awon Adura Aro Ati Ale
27,"(Mope Iwo Oba ti nsemi lo gbere, pelu Ike Re ni mo fi nsemi, bami tun alamori mi se ni ti daadaa, ma dami da ara mi laarin ki Adiju ati ki alaju) (1)


............................
(1) Al-Aakim, o si so pe o ni alaafia, Ad-Dha'bi si fi ara ma an, 1/545, ki o si tun wo: Sohiihut Tergiib wat Terhiib, 1/273.",Awon Adura Aro Ati Ale
28,"(A ji saye, Agbara si je ti Olohun Oba gbogbo agbanlaaye (1), mope Iwo Olohun, Emi ntoro oore ti nbe ni ojo eni ni owo Re (2), isipaya daadaa ibe, ati aranse ibe, ati imole ibe, mo fi Iwo Olohun wa isira kuro nibi ojo oni ati aburu tin be leyin re) (3)


.............................
(1) Ti o ba di irole yio so pe: A di irole, gbogbo agbara si je ti Olohun Oba gbogbo agbanlaaye.
(2) Ti o ba di irole yio so pe: Ire Olohun dajudaju emi nbeere lowo Re oro ale yi: isipaya daadaa ibe, ati aranse ibe, ati imole ibe, mo fi Iwo Olohun wa isira kuro nibi ojo oni ati aburu tin be leyin re.
(3) Abu Daaud, 4/322, pelu number 5084, ti Shaib ati Abdul Qoodir Al-Arnaauut se so pe afiti re daa ninu tira Tah'qeeq Zaadl Miiaad.",Awon Adura Aro Ati Ale
29,"(A ji saye lori esin Islam (1), ati lori gbolohun ise afomo Olohun, ati lori esin ti Olohun fi han anabi muhammed ati loju ona anabi wa Ibrahim, ti o je eni ti ogbafun Olohun ti ojupa juse fun Olohun, Ko si si ninu oluse ebo si Olohun) (2)


...........................
(1) Ti o ba di irole yio so pe: A di irole lori esin Islam.
(2) Ahmad, 3/406 ati 407, pelu number 15360, ati 15563, ati Ibnus Sinni ninu tira Amalul Yaomi wal Lailah, pelu number 34, ki o si tun wo: Sohiihul Jaamihu, 4/209.",Awon Adura Aro Ati Ale
30,"(Afomo ni fun Olohun, ati ope niti Olohun) (Ao so eleyii nigbe Ogorun) (1)


..........................
(1) Eniti o ba so o ni igba ogorun nigbati o ba ji ati nigbati o ba di irole, enikankan o ni mo nkan ti o lola ju ohun ti wa ni ojo igbende lo, ayafi eniti o ba so iru ohun ti o so, tabi ti o tun so jube lo. Muslim, 4/2071 pelu number 2692.",Awon Adura Aro Ati Ale
31,"Kosi eniti ijosin tosi ni ododo ayafi Allah ni Oun nikan, ko si orogun fun Un, ti E ni ikapa, ti E ni eyin, Oun naa ni alagbara lori gbogbo nkan… Ao wi eleyii nigba mewa abi leekan soso, nigba ti oju ba n ro wa. 
223",Awon Adura Aro Ati Ale
32,"Ko si enikankan ti ijosin to si ni ododo ayafi Allah lOun nikan, kosi orugun fun Un, ti E ni ola ti E ni ope, Oun naa ni alagbara lori gbogbo nkan… Ao wi eleyi ti a ba ji nigba ogorun.",Awon Adura Aro Ati Ale
33,"Mimo ni fun Olohun, ope ni fun Un, ni iye onka eda Re ati niye bi Olohun se yonu to, ati ni odiwon aga ola Re, ati ni odiwon taada oro Re.",Awon Adura Aro Ati Ale
34,"Olohun, mo ntoro ni odo Re, imo to sanfani ati ariziki to mo kanga ati ise ti yio ni atewogba… Ao so eleyii nigba ti eru ba ji",Awon Adura Aro Ati Ale
35,"Mo wa aforijin wa si odo Olohun, mo si wa ituuba lo si do Re,.. Ao so eleyii nigba ogorun ni ojoojumo",Awon Adura Aro Ati Ale
36,Mo fi oruko Olohun to pe wa isora kuro nibi aburu nkan ti O da… Ao so eleyii ni eemeta ni irole.,Awon Adura Aro Ati Ale
37,"Olohun, bani se ike ati ola fun Anabi wa Muhammed… Ao se eleyii leemewa",Awon Adura Aro Ati Ale
38,"Ope ni fun Allaah ti o fi ewu yi wo mi ti o se pese re fun mi laise pelu ogbon tabi agbara lati odo mi. (1)


......................
(1) Awon alfa ti won se tira Sunan ni won gbe e jade ayafi Al-Nasai nikan: Abu Daaud, pelu number 4023, ati Al-Tirmidhiy, pelu number 3458, ati Ibnu Maajah, pelu number 3285, Al-Albaaniy si so wipe o daa ninu: Irwaahul Galiil",Adura wiwo aso
39,"Ire Olohun Allaah tie ni eyin nse, Iwo lo da a wo mi, mo nbeere awon ore Re ni odo Re ati awon oore ti won se aso yi fun un, atipe mo fi E wa iso kuro nibi aburu re ati aburu ti won se e fun. (1)


....................
(1) Abu Daaud, pelu number 4020, ati At-tirmidhiy, pelu number 1767, ati Al-Bagawiy, 12/40, ki o si tun wo: Mukh'tasoru Shamaailit Tirmidhiy ti Alfa wa Al-Albaaniy se, oju ewe 47",Adura lati wo aso tuntun
40,"O lo o gbo atipe Olohun Oba yio si fi omiran paro. (1)


.........................
(1) Abu Daaud lo gbe e jade. 4/41. ki o si tun wo: Sohiihu Abi Daaud, 2/760",Adura ti a ma nse fun eniti o ba wo aso tuntun
41,"Wo aso tuntun ki o si maa semi ni eni tyin, ki o si ku ni shahiidi. (1)


......................
(1) Ibnu Maajah, 2/1178, pelu number 3558, ati Al-Bagawiy, 12/41, ki o si tun wo: Sohiihu Ibnu Maajah, 2/275.",Adura ti a ma nse fun eniti o ba wo aso tuntun
42,"Pelu oruko Olohun Allaah. (1)


....................
(1) Al-Tirmidhiy, 2/505. pelu number 606, ati eyiti o yato si i, ki o si tun wo: Irwaahul Galiil, pelu number 50, ati Sohiihul Jaamih, 3/303.",Ohun ti eeyan o so ti o ba bo aso re sile
43,"Pelu oruko Olohun, Ire Olohun Allaah dajudaju emi sadi O kuro nibi awon ako alujannu ati awon abo re. (1)


....................
(1) Al-Bukhaari lo gbe e jade, 1/45, pelu number 142, ati Muslim, 1/283, pelu number 375, pelu alekun: (mo bere pelu oruko Olohun) ni ibere re, Sahiid omo Mansuur lo gbe e jade. wo Fat'hul Baari 1/244",Adura wiwo ile egbin
44,"Mo toro aforijin Re. (1)


................................
(1) Awon ti won ni tira Sunan ni won gbe e jade ayafi An-Nasaai, ohun naa si gbe e jade ninu tira re ti a npe ni Amalul Yami wal Lailah, pelu number 79, Abu Dauud, pelu number 30, At-Tirmidhiy, pelu number 7, ati Ibnu Maajah, pelu number 300, ti Al-Albaaniy si so wipe o ni alaafia ninu Sohiihu Sunani Abi Daaud, 1/19",Adura jijade ninu ile egbin
45,"Mo bere pelu oruko Olohun. (1)


.....................
(1) Abu Daaud, pelu number 101, ati Ibnu Maajah, pelu number 397, ati Ahmad, pelu number 9418, ki o si tun wo: Irwaahul Galiil 1/122",Iranti Olohun siwaju aluwaala
46,"Mo jeri pe ko si Oba kan ti ijosin to si ayafi Allaah ni oun nikan, ko si orogun fun un, atipe mo jeri pe dajudaju Anabi Muhammad erusin Olohun ni ojise Re si ni. (1)


...................................
(1) Muslim, 1/209, pelu number 234.",Adura leyin igbati a ba pari aluwala
47,"Ire Olohun semi ni ara awon ti o maa tuuba, atipe semi lara awon ti o maa se imara. (1)


...........................
(1) At-Tirmidhiy, 1/78, pelu number 55, ki o si tun wo: Sohiihut Tirmidhiy, 1/18.",Adura leyin igbati a ba pari aluwala
48,"Mimo fun Ire Olohun Oba ati pelu eyin Re, mo jeri pe ko si eniti ijosin to si ayafi Iwo, mo nwa aforijin Re, mo si ntuuba losi odo Re. (1)


.......................
(1) An-Nasaaiy ninu Amalul yaomi wal lailah, oju ewe 173, ki o si tun wo: Irwaaul Galiil 1/135, ati 3/94.",Adura leyin igbati a ba pari aluwala
49,"Pelu oruko Olohun, mo gbarale Olohun, ko si si ikapa ati agbara kankna ayafi pelu Allaah. (1)


..........................
(1) Abu Daaud, 4/325, pelu number 5095, ati At-Tirmidhiy, 5/490, pelu number 3426, ki o si tun wo: Sohiihut Tirmidhiy 3/151.",Adura ti a ba fe jade kuro ninu ile
50,"Ire Olohun Oba dajudaju emi sa di O nibi ki nsonu tabi ki won somi nu, tabi ki nye ese gere tabi ki won yemi lese gere, tabi kin se abosi eniyan tabi ki won se abosi simi, tabi ki nwu iwa aimokan tabi ki won wu iwa aimokan simi. (1)


.............................................
(1) Awon ti won ni tira Sunnah: Abu Daaud, pelu number 5094, ati At-Tirmidhiy, pelu number 5501, ati An-Nasaaiy, pelu number 5501, ati Ibnu Maajah, pelu number 3884, ki o si tun wo: Sohiihut Tirnidhiy, 3/152, ati Sohiihu Ibnu Maajah, 2/336.",Adura ti a ba fe jade kuro ninu ile
51,"Pelu oruko Olohun ni a fi wole atipe pelu oruko Re ni a fi jade atipe Allaah Oluwa wa ni a gbara le, leyin igbayen ki o wa salamo si awon ara ile. (1)


...............................
(1) Abu Daaud lo gbe e jade, 4/325, 5096, ti Alfa agba Ibnu Baaz si sope afiti re daa ninu tira Tuhfatul Akh'yaar, oju ewe 28, atipe ninu AS-Sohiih: ((ti omoniyan kan pa wo inu ile re ti o si ranti Olohun nigbati o fe wo o, ati nibi ounje re, Ash-shaitoon o so pe: ko si ibusun fun yin o, ko si si ounje ale fun yin)), Muslim, pelu number 2018.",Adura nigba ti a ba fe wo inu ile
52,"Ire Olohun fi imole si inu okan mi, ki o si fi imole si ori ahon mi, ki o si fi imole si igboran mi, ki o si fi imole sibi iriran mi, ki o si fi imole si oke mi, ki o si fi imole si isale mi, ki o si fi imole si apa otun mi, ki o si fi imole si apa alaafia mi, ki o si fi imole si iwaju mi, ki o si fi imole si eyin mi, ki o si fi imole si inu emi mi, ki o si se imole mi ni titobi, ki o si se imole fun mi, ki o si semi ni imole, Ire Oluwa Allaah fun mi ni imole, ki o si fi imole si inu isan ara mi, atipe se imole si inu eran ara mi, ki o si fi imole si inu eje mi, ki o si fi imole si inu irun mi, ki o si fi imole si awo ara mi. (1)


.................................
(1) wo gbogbo awon gbolohun yi ninu Al-Bukhaari, 11/116. pelu number 6316, ati Muslim, 1/526, ati 529, ati 530, pelu number 763.
(2) At-Tirmidhiy, 5/483, pelu number 3419.
(3) Bukhaari gbe e jade ninu tira AL-Adabul Mufrid, pelu number 695, oju ewe 258 ti Al-Albaaniy si so pe afiti re ni alaafia ninu tira Al-Adabul Mufrid, pelu number 536.
(4) Ibnu Ajar wi i ninu tira Fat'hul Baari, o si fi ti sodo Ibnu Abi Aasim ninu tira Ad-Duaau, wo Al-Fat'hu 11/118, o wa so pe: o si ko isesi meedogbon jo lati inu oniranran egbawa.",Adura lilo si masalasi
