id,thikr,at
38,5 —感赞安拉！他给我穿了这件衣服，是他賜给我的，并非出自我的力量和办法。（艾布达吾德、奈萨义、铁密济圣训集),二、	穿衣服时念的祷词
39,6 —主啊！感赞你，賜我衣服，求你使我得到衣服的益处及衣服带来的益处，求你护佑，免其害处和它带来的害处。（艾布达伍德、铁米集、白呃韦圣训集）,三、	穿新衣服念的祷词
40,7—①愿真主使你常穿新衣。（艾布达伍德）,四、	见他人穿新衣服时该说的言词
41,8—①祝你常穿新衣，生活美满，殉难善功。（伊本马哲、白呃韦圣训集）,四、	见他人穿新衣服时该说的言词
42,9—奉真主尊名。（铁米集圣训）,五、	脱衣服念的祷词
43,10—奉真主尊名，主啊！求你保护我免遭男女恶魔的伤害。（布哈里与穆斯林),六、	进厠所时念的祷词
44,11—主啊！我们恳求你的恕绕！（布达吾德、奈萨义、铁密济圣训集）,七、	出厠所后念的祷词
45,12—做小净时，始念“奉主尊名。”,八、	洗小净前念的祷词
46,13—我见证“除安拉外，绝无应受崇拜的，独一无偶。我又见证：穆罕默德（愿主福安之）是他的仆人与使者。（穆斯林圣训）,九、	洗毕小净念的祷词
47,14—主啊！求你使我成为清洁之人，忏悔之人。（铁米集圣训),九、	洗毕小净念的祷词
48,15—主啊！颂你清净，感赞你，我见证：唯有你才是应受崇拜的真主，我向你求饶，向你忏悔。（奈萨依圣训）,九、	洗毕小净念的祷词
49,16—①奉真主尊名，我托靠安拉，无法无力，唯凭真主。 (艾布达伍德与铁密集),十、	出屋时念的祷词
50,17—主啊！求你保护我，以免迷误或受人的迷惑，也不要使我失足或别人诱我失足，或受别人的亏害，更不要让我无知愚蠢或受人的愚弄。（艾布达吾德、奈萨义、铁密济、伊本马哲圣训集),十、	出屋时念的祷词
51,18—奉真主尊名，我们进，我们出，我们只托靠真主！ 而后，向家属道‘塞俩目’。（艾布达伍德）,十一、	进屋时念的祷词
52,19—主啊！求你让我的内心充满光明、口舌伶俐、听觉灵敏、眼睛明亮，让我的上边、左边、右边、前边、后边以及周身发光吧！（布哈里、穆斯林共同辑录),十二、	去清真寺时念的祷词
53,20 —我以伟大的安拉及其他的尊容和永恒的权威求保护，免遭被驱逐的恶魔的干扰，奉真主尊名，祝福、 祝平安于安拉的使者。主啊！求你为我打开仁慈之门吧！（艾、伊本西那圣训集）,十三、	入清真寺时念的祷词
54,21—奉真主尊名，祝福、祝安真主的使者。主啊！我向你祈求你的恩惠！主啊！求你护佑我免遭被驱逐的恶魔的干扰。（艾布达伍德、伊本马哲、穆斯林、伊本西那圣训集）,十四、	出清真寺时念的祷词
55,22—听见宣礼词时当回答与宣礼者同样的词句，当听见两个“罕也阿烂…”时，念：无法无力，唯凭真主。（布哈里、穆斯林）,十五、	听见宣礼词时念的赞词及宣礼后的祷词
56,23 —我见证：除安拉外，绝无应受崇拜的主，独一无偶。我又见证：穆罕默德※是他的仆人与使者。我喜爱以安拉为主宰，以穆罕默德※为圣人，以伊斯 兰为宗教。（穆）（在宣礼师念完作证词后念）（伊本胡则曼圣训集）,十五、	听见宣礼词时念的赞词及宣礼后的祷词
57,24—回答后接着祝福圣人。（穆斯林）,十五、	听见宣礼词时念的赞词及宣礼后的祷词
58,25—培养这种完美的号召和使拜功将要成立的主啊！求你赐给穆罕默德洪恩吧！你賜给他曾许约过的那种可颂的崇髙的境界吧！（你确实是不爽约的）（布哈里）,十五、	听见宣礼词时念的赞词及宣礼后的祷词
59,26—内外宣礼之间，为自己作祈祷必蒙准承。（铁米集、艾布达伍德、爱哈迈德）,十五、	听见宣礼词时念的赞词及宣礼后的祷词
60,27—主啊！你使错误远离我吧！犹如西方和东方的距离；主啊！求你清除我的错误吧！犹如清除白色衣服上的污垢一般；主啊！你用水、雪、冰洗涤我的错误吧！（布哈里、穆斯林）,十六、	开拜时的祷词
61,28—主啊！颂你清净，感赞你，你的尊名真吉庆，你的尊严多清髙，除你外，绝无应受崇拜的。,十六、	开拜时的祷词
62,29—我将我的面孔端正地倾向那创造天地的主，我不是以物配主的人。我的礼拜、我的工作、我的生与死是为了安拉—全世界的主宰。他没有伙伴，这就 是我的使命。我确是一个穆斯林。主啊！你是君王， 除你外，绝无应受崇拜的主。你是我的主宰，我是你的仆人，我亏害了自己，我承认自己的罪过。求你将我的一切罪过统统恕绕了吧！只有你才能恕绕罪过，你指导我具备最优美的性格吧！只有你才能有指导权。你清除我的恶劣的性格吧！只有你才能清除恶性。我响应你，我服从你。所有的福利都在你的两手中。你无故不降灾祸。我依赖于你的援助，你吉祥、清髙！我向你求饶！我向你忏悔！（穆斯林）,十六、	开拜时的祷词
63,30—主啊！哲百勒莱、米卡伊莱、伊斯拉菲里的养主啊！创天设地的主啊！知道幽玄和公开的主啊！你将在众人之间裁判他们所纷争的是非。凭你的意欲， 指引我辩别是非的能力，你引导你所意欲的人走向康庄的大道。（穆斯林）,十六、	开拜时的祷词
64,31—真主最伟大，万赞只归真主，朝夕清赞主！（各念三次。）主啊！我求你保护免遭恶魔的伤害、讽刺、狂妄。（艾、伊、爱）,十六、	开拜时的祷词
65,32—主啊！赞颂归你！你是宇宙万有之光；赞颂归你! 你是宇宙万有的支撑者；赞颂归你！你是宇宙万有的君主；赞颂归你！你是真理，你的许约是真的；你的言辞是真理；后世见你是真实的，天堂、火狱是真实的，列圣是真实的，穆罕默德※是真实的，复生也是真实的。主啊！我顺从你、信仰你、托靠你、依赖你、为了你而与人作辩论，向你控诉，你恕绕我前前后后的、秘密的、公开所犯的一切错误吧！你前无始、后无终。除了你，绝无受拜的主。(布哈里、穆斯林),十六、	开拜时的祷词
66,33—赞颂养育我的伟大的主清净！（三次）（4),十七、	鞠躬中的祷词
67,34—主啊！养育我们的主，赞你超绝，感赞你！主啊！求你恕绕我吧！（布哈里、穆斯林),十七、	鞠躬中的祷词
68,35—超绝的、圣洁的、养育天使和灵魂的主宰。(穆、艾）,十七、	鞠躬中的祷词
69,36—主啊！我只为你鞠躬，我归信你，我顺服你，我 的耳朵、眼睛、大脑、骨骼、神经及肉体的各部位为你谦卑。（穆、3）,十七、	鞠躬中的祷词
70,37—赞颂有威力、权力、庄严和伟大的主超绝万物。(艾、奈、爱）,十七、	鞠躬中的祷词
71,38—安拉己听到赞颂他的人的赞颂。（布哈里）,十八、	鞠躬起来时念的祷词
72,39—主啊！赞颂归于你，这赞颂是丰富的、美好的和吉庆的。（布哈里）,十八、	鞠躬起来时念的祷词
73,40—充满宇宙万有的，你所意欲的赞颂统统归于你！表扬和赞颂真主的人们啊！我们都是真主的仆人，仆人最应念的是：“主啊！你赏賜时，无人阻挡；你阻挡时，没有谁能恩赏，有权者的势力，对你毫无用处。”（穆斯林）,十八、	鞠躬起来时念的祷词
74,41—赞颂养育我的极髙的主超绝万物！（三次）（4),十九、	叩头中念的祷词
75,42—主啊！养育我们的主，赞你超绝，感赞你！主啊！求你恕绕我吧！（布哈里、穆斯林）,十九、	叩头中念的祷词
76,43—超绝的、圣洁的、养育天使和灵魂的主宰。(穆斯林）,十九、	叩头中念的祷词
77,"44—主啊！我只为你叩头，我只信仰你，我只顺服你, 我只为创造我的脸孔，并賦予俊美形象，賦予我听 觉和视力的真主而举行叩礼。真主多崇伟，他是最 善于创造的主。（穆斯林）",十九、	叩头中念的祷词
78,45—赞颂有威力、权力、庄严和伟大的主超绝万物。(艾、奈、爱）,十九、	叩头中念的祷词
79,46—主啊！求你恕饶我的一切过错，自始至终，无论大小、公开的和秘密的罪恶。（穆斯林）,十九、	叩头中念的祷词
80,47—主啊！求你保佑我、喜欢我、莫要怒恼我。赦免我，莫要惩罚我。我只求你保佑，我对你的赞颂是不计其数的，犹如你自己赞颂自己一般。（穆斯林）,十九、	叩头中念的祷词
81,48—主啊！求你恕饶我！（三次）（艾、伊）,二十、	两叩头之间的祷词
82,49—主啊！求你恕饶我、怜悯我、引导我、救助我、 原谅我、供养我、升高我。（3),二十、	两叩头之间的祷词
83,50—我的面容为真主行叩礼，他以自己的办法和力量创造了我的面容，并令我的听觉灵敏、视觉敏锐，“真主真崇高，他是最高明的创造者。”（铁、艾、 哈）,二十一、	诵经叩头中的祷词
84,51—主啊！你记录我的报酬，宽恕我的罪恶，使它成为有益于我的积蓄，求你接受我的叩头！犹如你接受达吾德圣人的叩头一般。（铁、哈）,二十一、	诵经叩头中的祷词
85,"52—优美的敬礼、祝贺和赞颂统统归于安拉。穆圣※啊！ 愿主賜你平安、幸福和吉祥，愿主也赐给我们和一 切善良的人们康宁。
我见证：除安拉外，绝无应受崇拜的主，我又见证：穆 罕默德※是安拉的仆人和使者。（布哈里、穆斯林）",二十二、	中坐和末坐中念见证词（台善乎得）
86,53—主啊！求你賜福穆罕默德及其眷属，犹如你賜福伊布拉欣及其眷属的那样，你确是可赞的、伟大的。主啊！求你赐予穆罕默德及其眷属吉庆，犹如你给伊布拉欣及其眷属賜予吉庆一样，你确是可赞的、伟大的。（布哈里、穆斯林）,二十三、	拜中赞圣词
87,54—主啊！求你賜福穆罕默德及其妻子、子孙，犹如你赐福伊布拉欣的眷属一样！求你给穆罕默德及其妻子、子孙赐予吉庆，犹如你给伊布拉欣的眷属賜予吉庆一样！你确是可赞的、伟大的。（布哈里、穆斯林）,二十三、	拜中赞圣词
88,55—主啊！求你保护我免遭坟墓的罪刑，火狱的刑罚，生死的灾难，骗子手“麦锡罕”的诱惑。（布哈里、穆斯林）,二十四、	末坐赞词后，出拜前的祷词
89,56—主啊！求你保护我免遭坟墓的罪刑，火狱的刑罚， 生死的灾难，主啊！求你保护我免遭罪恶和帐债的祸患。（布哈里、穆斯林）,二十四、	末坐赞词后，出拜前的祷词
90,57—主啊！我确多亏了自己，只有你才能恕饶我的罪恶，所以，求你亲自恕饶我，怜悯我，你确是至慈的、至恕的。（布哈里、穆斯林）,二十四、	末坐赞词后，出拜前的祷词
91,58—主啊！求你恕饶我前后的错误，恕饶我秘密与公开的毛病，恕饶我放肆的行为，以及我不知道而你所知道的种种缺点，你是前无始后无终的，除你外， 再无可拜的主。（穆斯林）,二十四、	末坐赞词后，出拜前的祷词
92,59—主啊！求你默助我记念你，感谢你！很好的崇拜你！（爱、奈）,二十四、	末坐赞词后，出拜前的祷词
93,60—主啊！求你保护我，免遭吝啬、胆怯、老朽的痛苦，以及现世的磨难和坟墓的刑罚。（布哈里）,二十四、	末坐赞词后，出拜前的祷词
94,61—主啊！求你使我进入乐园，保护我免遭火刑。（艾、 伊）,二十四、	末坐赞词后，出拜前的祷词
95,62—主啊！誓于知道幽玄的主！誓于能够创造万物的主！你知道活着对我有益时，你使我活得幸福；死亡对我有益时，你使我死的痛快。我求你使我公开和秘密、时刻害怕你；无论喜、怒，时时说真理，我向你要求无论穷、富都节约。我向你要求无穷无尽的恩典，连续不断的快乐，前定之后的情愿，死亡之后舒适的生活。我向你祈求见到你尊容的愉快，见你是我终生的渴望，我向你求护免遭伤害者和迷误者的磨难。主啊！你以正信装饰我，你使我成为引导一切，坚持正道的人。（奈、爱）,二十四、	末坐赞词后，出拜前的祷词
96,63—主啊！那独一的，无求的，没有产生，也没有被产生，没有任何物可做他的匹敌的主啊！我恳求你赦宥我的罪恶。你确是至慈的、至恕的主。（奈、爱）,二十四、	末坐赞词后，出拜前的祷词
97,64—主啊！赞颂归于你，除你外，绝无应受崇拜的， 独一无偶。施恩的主，创天设地的主，伟大、庄严 的主，永活、自立的主，我只祈求你。求你让我进 入乐园，免受火狱的刑罚。（4),二十四、	末坐赞词后，出拜前的祷词
98,65—⑪主啊！我祈求你，让我来见证：你是真主，除你外，绝无应受崇拜的；你是独一的、无求的、无产生、也不被产生、无任何匹敌。（艾、铁、伊、爱）,二十四、	末坐赞词后，出拜前的祷词
99,66—我向真主求饶。（三次）主啊！你是和平的，和平来自你，尊严荣贵的主啊！你真吉庆啊！(穆斯林）,二十五、	出拜后的祷词
100,"67—除真主外，绝无应受崇拜的，独一无偶，国权与赞颂只归他，他是无所不能的。主啊！如果你赏,无人阻碍；如果你阻挡，无人恩賜，有权势者的势力对你毫无益处。（布哈里、穆斯林）",二十五、	出拜后的祷词
101,"68—除真主外，绝无应受崇拜的，独一无偶，国权与赞颂只归他，他是无所不能的主。无法无力，唯凭真主，只有真主才是应受拜的！我们只崇拜他。一 切恩惠、特恩和优美的赞颂统统归于他。除真主外, 绝无应受崇拜的，我们对他的正教虔诚奉行，即使异教徒讨厌也罢！（穆斯林）",二十五、	出拜后的祷词
102,69—赞主清净，万赞归主，真主至大。（各念三十三次) 除真主外，绝无应受崇拜的，独一无偶，国权与赞颂只归他，无所不能的主。（穆斯林）,二十五、	出拜后的祷词
103,70—念“台斯米”，再念忠诚章（112章)、曙光章（113 章)、人类章（114章)。（艾、奈、铁）,二十五、	出拜后的祷词
104,71—念“阿也提库勒西”（2:255)(奈、伊本西那圣训集）,二十五、	出拜后的祷词
105,72—除真主外，绝无应受崇拜的，独一无偶，国权与赞颂只归他，令人死活的、无所不能的主。（昏礼和 晨礼后念十次）（铁、爱）,二十五、	出拜后的祷词
106,73—主啊！我向你祈求有益的知识，佳美的食物和被接受的工作。（晨礼后念）（伊）,二十五、	出拜后的祷词
107,"74—扎比尔的传述：穆圣※教导我们对于一切亊情都要向真主恳求灵感，犹如他教授我们学习《古兰经》章节一般，他说：“你们谁立意干一件事情的时候, 务必要礼两拜非主命拜，并念：‘主啊！以你的知识求你给我福利，以你的大恩，賜我能力，恳求你给我宏恩，你是全能的，我是无能的；你有知识，我无知识；你深知隐奥的哲理。主啊！你知道某件事情对宗教和生活、现在和将来各方面都有利而无害的话，那么，求你帮助我克服困难，蒙得吉庆。倘若你知道某件事情在宗教和生活、现在和将来各方面都有利而无害的话，那么，求你帮助我克服困难，蒙得吉庆。倘若你知道某件事情在宗教和生活各方面都有害于我，那么，求你使我和那件事完全脱离关系，请你随时随地賜我做好事的能力，并使我愉快的去干它’。”（布哈里）",二十六、	求善拜中念的祷词
108,75—念“求护词”，“阿也提库勒西”。（哈）,二十七、	早、晚的记主词
109,76—念“台斯米、忠诚章”以及两个“求护章”。（每天早晚各念三次。）（艾、铁）,二十七、	早、晚的记主词
110,77—我早起床，早起权威只归真主。感赞真主！除真主外，绝无应受崇拜的，独一无偶，国权与赞颂只归他，无所不能的主。主啊！我向你要求今天的幸福和以后的幸福！我向你求保护，今天和以后免遭伤害！主啊！求你保护莫让我懒惰，免遭老迈的困难！主啊！求你保护我免遭坟坑的磨难与火狱的罪刑！（穆斯林）,二十七、	早、晚的记主词
111,78—主啊！我们依你早起，依你入夜，依你生活，以你而死亡，将来向你集合。（铁）,二十七、	早、晚的记主词
112,79—主啊！你是我的主，除你外，绝无应受崇拜的， 你造化了我，我是你的仆人，我尽量实践对你的诺言和许约。我求你保护我，以免犯罪而受害，我即承认你对我的恩惠，也承认自己的罪过，那么，求你恕饶我！只有你才能恕饶我的一切罪恶。（布哈里）,二十七、	早、晚的记主词
113,80—主啊！我早起了，我请你和担负你的“阿勒什”(宝座）的天使和众天使，以及万物见证：“你是真主，唯你是主，独一无偶，穆罕默德※是你的仆人和使者。 (每天早晚念）（布、艾、奈）,二十七、	早、晚的记主词
114,81—主啊！早晚我和任何人所享受的恩惠都是来自于你，独一无二的主，感赞你！（艾、奈）,二十七、	早、晚的记主词
115,82—主啊！求你使我的身体安康，使我耳聪目明，唯你是受拜者！主啊！我向你祈求免遭叛教、贫困。 主啊！我向你祈求免遭坟墓的刑罚，除你外，绝无应受崇拜的。（三次）（艾、爱、奈）,二十七、	早、晚的记主词
116,83—真主是使我满足的，除他外，绝无应受崇拜的， 我只托靠他，他是掌握伟大宝座的主。（七次）（伊本西那圣训集）,二十七、	早、晚的记主词
117,84—主啊！我向你祈求今后两世的安康，主啊！我向你祈求赦宥，使我宗教昌盛，政通人和，人财两旺。主啊！你袒护我的缺点，解除我的恐惧。主啊!求 你从前后、左右、上面保护我，我以你的尊严求你护佑，使我免遭地陷。（艾、伊）,二十七、	早、晚的记主词
118,85—⑪主啊！深知幽玄、公开的主，创天设地的主。调养万物的，掌握万物的主，我见证：除你外，绝无应受崇拜的，我求你保护，免遭私欲和恶魔等的干 扰。免陷迷误，并向你求护佑，勿使我自招祸患或嫁祸于人。 (铁、艾）,二十七、	早、晚的记主词
119,86—⑫奉真主尊名，真主的尊名能预防天地的任何灾祸，真主是全听的、全知的。（每天早晚念三次）（艾、 铁、伊、爱）,二十七、	早、晚的记主词
120,87—⑬我喜爱以安拉为主宰，以穆罕默德※为圣人，以伊斯兰为宗教。（每天早晚念三次）（爱、奈、艾、 铁）,二十七、	早、晚的记主词
121,88—⑭永生自立的主啊！我以你的慈悯求救！请你照管我的全部事务，一刻也不要放任我！（哈）,二十七、	早、晚的记主词
122,89—⑮我早起了，早起的权威只归真主一养育全世界的主。主啊！我向你要求今天的福泽，援助、光亮、吉祥和正道。主啊！我向你要求免遭今后的伤害。 (艾）,二十七、	早、晚的记主词
123,90—⑯我们早起坚持伊斯兰的天性，忠诚之言辞，坚持我们的先知穆罕默德的宗教，他绝不是以物配主者。 (爱、伊本西那圣训集）,二十七、	早、晚的记主词
124,91—⑰赞主清净，感赞他。（早晚念一百次）（穆斯林）,二十七、	早、晚的记主词
125,92—⑱除真主外，绝无应受崇拜的，独一的主，国权只归他！万赞只归他！他是能够万事的主。（十次）或(懶惰时念一次）（奈、艾、爱、伊）,二十七、	早、晚的记主词
126,93—⑲除真主外，绝无应受崇拜的，独一的主，国权只归他！万赞只归他！他是能够万事的主。（十次）或(懶惰时念一次）（布哈里、穆斯林）,二十七、	早、晚的记主词
127,94—⑳赞颂伟大的真主超绝万物！以万物的数字，真主的喜悦，“阿勒史”的斤量，以及他的言辞的墨汁的数字，感赞真主！（早晚时念三次）（穆斯林）,二十七、	早、晚的记主词
128,73—主啊！我向你祈求有益的知识，佳美的食物和被接受的工作。（晨礼后念）（伊）,二十七、	早、晚的记主词
129,96—22我向真主求饶！我向他忏悔！（每日念一百次）（布哈里、穆斯林）,二十七、	早、晚的记主词
130,97—23我以真主的完美的一切言辞求保护免遭被造物的伤害！（晚上念十次）（爱、奈）,二十七、	早、晚的记主词
131,98—主啊！求你賜福我们的圣人穆罕默德※。（早晚念十次）（托布拉尼以两个正确线索传述）,二十七、	早、晚的记主词
132,"1 —感赞真主！他使我起死回生，复活只归于他。（2)


--------------------
（2） 布哈里圣训11/113",一、	睡醒时念的祷词
133,2 —除安拉外，绝无应受崇拜的，独一无偶，国权与赞颂只归他，他是无所不能的主。赞主清净，万赞归主，除安拉外，绝无应受崇拜的，真主至大，无法无力，唯凭清髙、伟大的主宰。主啊！求你饶恕我吧！（布哈里圣训）,一、	睡醒时念的祷词
134,3 —感赞安拉！他使我身体安康，使我灵魂又复原位，准许我记念他。（铁密集圣训）,一、	睡醒时念的祷词
135,4 —天地的创造，昼夜的轮流，在有理智的人看来，此中确有许多迹象。他们站着，坐着，躺着记念真主，并思维天地的创造，（他们说)：“我们的主啊! 你没有徒然地创造这个世界。我们赞颂你超绝万物，求你保护我们，免受火狱的刑罚。我们的主啊！你使谁入火狱，你确已凌辱谁了。不义的人，绝没有援助者。我们的主啊！我们确已听见了一个召唤的人，召人于正信，（他说)：‘你们当确信你们的主’，我们就确信了。我们的主啊！求你赦宥我们的罪恶，求你消除我们的过失，求你使我们与义人们死在一起。我们的主啊!你曾借众使者的口而应许我们的恩惠， 求你赏賜我们，求你在复活日不要凌辱我们。你确 是不爽约的。他们的主应答了他们：“我绝不使你们中任何一个行善者徒劳无酬，无论他是男的、还是女的--男女是相生的--迁居异乡者、被人驱逐者、为主道而受害者、参加战斗者、被敌杀伤者，我必消除他们的过失，我必使他们进那下临诸河的乐园，这是从安拉发出的报酬。安拉那里有优美的报酬。不信道的人，往来四方，自由发展，你不要让这件事欺骗你。那是些微的享受，将来他们的归宿是火狱。那卧褥真恶劣！而敬畏他们的主的人们，却得享受下临诸河的乐园，而永居其中。这是从安拉那里发出的款待。在安拉那里的恩典，对于义人是更有益的。信奉天经的人中，的确有人信仰安拉， 信仰你们所受的启示和他们所受的启示，同时，他们是敬畏安拉的，他们不以安拉的迹象换取些微的代价，这等人将在他们的主那里享受他们的报酬。安拉确是清算神速的。信道的人们啊！你们当坚忍，当奋斗，当戒备，当敬畏安拉，以便你们成功。（布哈里与穆斯林共同辑录) 《古兰经》（3:190—200),一、	睡醒时念的祷词
136,112—除真主外，绝无应受崇拜的，独一的主，统治的主! 养育天地万物的主，尊严的主，恕饶的主！（哈尅目、奈萨仪),二十九、	夜间翻身时念的祷词
137,113—以真主的完美之言求护，勿遭主的遣怒、惩罚、人祸、妖惑、唆使。（艾布达伍德、铁密集）,三十、	惊醒、失眠、孤寂时念的祷词
138,"114—穆圣※说：“你们一个人作了恶梦时，应向左吐三口唾沫。”（穆斯林）
应向主求护佑免遭被驱逐的恶魔的干扰。（三次)(穆斯林）
勿对人谈恶梦。（穆斯林）
改变原来的睡式，转身侧卧。（穆斯林）",三十一、	作恶梦时应念的赞词和应做的工作
