id,thikr,at
11,"Ewe Mwenyezi MunguMjuzi wa yaliyojificha na yaliyo wazi, Muumba wa mbingu na ardhi, Mola wa kila kitu na Mfalme wake, nakiri kwamba hapana Mola apasae kuabudiwa kwa haki ila Wewe, najilinda kwako na shari ya nafsi yangu na shari ya shetani na shirki yake, na kujichumia uovu kwa nafsi yangu au kumletea muislamu.",Nyiradi za wakati wa kulala
12,(110) Mtume (s.a.w) alikuwa halali mpaka asome Suratu-Sajda na Suratul-Mulku.,Nyiradi za wakati wa kulala
13,"Ukitaka kulala tawadha udhu kama wa swala kisha lalia ubavu wako wa kulia kisha useme:

Ewe Mwenyezi Mungu nimeisalimisha nafsi yangu kwako, na nimekuachia mambo yangu Wewe, na nimeuelekeza uso wangu kwako, na nimeutegemeza mgongo wangu kwako, kwa matarajio na kwa kukuogopa, hapana sehemu ya kukimbilia wala ya kujiokoa ila kwako, nimekiamini kitabu chako ulicho kiteremsha, na Mtume wako uliyemtuma.

Amesema Mtume (s.a.w) kwa mwenye kuyasema hayo, kisha akafa atakuwa amekufa katika uislamu (kiislamu).",Nyiradi za wakati wa kulala
14,"{Mwenyezi Mungu - hapana mungu ila Yeye Aliye hai, Msimamia mambo yote milele. Hashikwi na usingizi wala kulala. Ni vyake pekee vyote viliomo mbinguni na duniani. Ni nani huyo awezaye kuombea mbele yake bila ya idhini yake? Anayajua yaliyo mbele yao na yaliyo nyuma yao; wala wao hawajui chochote katika vilio katika ujuzi wake, ila kwa atakalo mwenyewe. Enzi yake imetanda mbinguni na duniani; na wala haemewi na kuvilinda hivyo. Na Yeye ndiye aliye juu, na ndiye Mkuu}. (Suratul-Baqarah: 255).

Mwenye kuisoma (Ayatul-Kursiy) pindi anapoamka atalindwa kutokana na majini mpaka jioni, atakaeisoma jioni atalindwa nayo mpaka asubuhi.",Nyiradi za asubuhi na jioni
15,"Kwa jina la Mwenyezi Mungu mwingi wa rehema mwenye kurehemu.
{Sema: Yeye Mwenyezi Mungu ni wa pekee* Mwenyezi Mungu Mkusudiwa* Hakuzaa wala hakuzaliwa*  Wala hana anaye fanana naye hata mmoja}.

Kwa jina la Mwenyezi Mungu mwingi wa rehema mwenye kurehemu.
{Sema: Najikinga kwa Mola Mlezi wa mapambazuko* Na shari ya alivyo viumba* Na shari ya giza la usiku liingiapo* Na shari ya wanao pulizia mafundoni* Na shari ya hasidi anapo husudu}.

Kwa jina la Mwenyezi Mungu mwingi wa rehema mwenye kurehemu.
{Sema: Ninajikinga kwa Mola Mlezi wa wanaadamu* Mfalme wa wanaadamu* Mungu wa wanaadamu* Na shari ya wasiwasi wa Shetani, Khannas* Anaye tia wasiwasi katika vifua vya watu* Kutokana na majini na wanaadamu}.
(Mara tatu tatu).

Mwenye kuzisoma (sura hizi) mara tatu asubuhi na jioni zinamtosheleza na kila kitu.",Nyiradi za asubuhi na jioni
16,"Tumeingia wakati wa asubuhi na umekuwa Ufalme ni wa Mwenyezi Mungu, na sifa njema ni za Mwenyezi Mungu, hapana Mola apasae kuabudiwa kwa ila ni Mwenyezi Mungu, hali ya kuwa peke yake hana mshirika, ni wake Ufalme na ni zake sifa njema, na Yeye juu ya kila kitu ni Muweza, Ewe Mola, nakuomba kheri ya siku ya leo, na kheri ya baada ya siku hii, na ninajilinda kwako kutokana na shari ya siku ya leo na shari ya baada ya siku hii, Ewe Mola, najilinda kwako kutokana na uvivu, na ubaya wa uzee (uzee mbaya), Ewe Mola, najilinda kwako kutokana na adhabu ya moto na adhabu ya kaburi.

Na ikiingia jioni atasema:
Tumeingia jioni na imefika jioni na Ufalme ni wa Mwenyezi Mungu, Mola wa viumbe vyote, Ewe Mwenyezi Mungu hakika mimi nakuomba kheri ya usiku huu, na najilinda kwako kutokana na shari ya kilicho ndani ya usiku huu, na shari ya baada ya usiku huu.",Nyiradi za asubuhi na jioni
17,"Ewe Mwenyezi Mungu kwa sababu yako tumeingia katika wakati wa asubuhi, na kwa ajili yako tumeingia jioni, na kwa ajili yako ndio tumekuwa hai, na kwa ajili yako tutakufa na kwako tutafufuliwa.

Na ikifika jioni atasema:
Ewe Mwenyezi Mungu kwa ajili yako tumefika jioni, na kwa ajili yako tumefika asubuhi, na kwa ajili yako tuko hai, na kwa ajili yako tutakufa na ni kwako tu marejeo.",Nyiradi za asubuhi na jioni
18,"Ewe mwenyezi Mungu Wewe ni Mola wangu, hapana Mola apasae kuabudiwa kwa haki ila Wewe, umeniumba mimi na mimi ni mja wako, nami niko juu ya ahadi yako, na agano lako, kiasi cha uwezo wangu, najilinda kwako kutokana na shari ya nilicho kifanya, nakiri kwako kwa kunineemesha, na nakiri kwa madhambi yangu, basi nakuomba unisamehe kwani hakuna mwenye kusamehe madhambi ila Wewe.",Nyiradi za asubuhi na jioni
19,"Ewe Mwenyezi Mungu hakika mimi nimefika asubuhi nakushuhudia na nina washuhudiza wabeba wa arshi yako, na Malaika wako, na viumbe wako wote, kwamba Wewe ndiye Mwenyezi Mungu, hapana apasae kuabudiwa kwa haki ila Wewe, hali ya kuwa peke yako huna mshirika, na kwamba Muhammad ni mja wako na ni Mtume wako.

(Atasema hivo mara nne asubuhi au jioni).
Atakae yasema hayo asubuhi au jioni mara nne, Mwenyezi Mungu (S.W) atamuepusha na moto.",Nyiradi za asubuhi na jioni
20,"Ewe Mweneyezi Mungu sikuamka na neema yoyote au kati ya kiumbe chako chochote, na neema ila inatoka kwako, hali ya kuwa peke yako huna mshirika wako, ni zako sifa njema na ni zako shukrani.

Atakaesema maneno hayo kila asubuhi basi atakuwa ametekeleza shukrani za siku nzima, na atakae yasema jioni atakuwa ametekeleza shukrani za usiku mzima.",Nyiradi za asubuhi na jioni
21,"Ewe Mwenyezi Mungu nipe afya ya mwili wangu, Ewe Mwenyezi Mungu nipe afya ya usikizi wangu, Ewe Mwenyezi Mungu nipe afya ya uoni wangu, hapana Mola asae kuabudiwa kwa haki ila Wewe, (mara tatu).

Ewe Mwenyezi Mungu hakika mimi najilinda kwako kutokana na ukafiri, na ufakiri, na najilinda kwako kutokana na adhabu ya kaburi,  hapana Mola apasae kuabudiwa kwa haki ila Wewe.
(mara tatu).",Nyiradi za asubuhi na jioni
22,"Ananitosha Mwenyezi Mungu, hapana Mola apasae kuabudiwa kwa hakiila Yeye, kwake Yeye nimetegemea, na Yeye ni Mola wa arshi tukufu.  (mara saba asubuhi na jioni)",Nyiradi za asubuhi na jioni
23,"Ewe Mwenyezi Mungu nakuomba msamaha na afya duniani na akhera. Ewe Mwenyezi Mungu hakika mimi nakuomba msamaha na afya katika dini yangu na dunia yangu na jamaa zangu, na mali zangu, Ewe Mwenyezi Mungu nisitiri uchi wangu, na unitulize khofu yangu, Ewe Mwenyezi Mungu nihifadhi mbele yangu, na nyuma yangu, na kulia kwangu, na kushoto kwangu, na juu yangu, na najilinda kwa utukufu wako kwa kutekwa chini yangu.",Nyiradi za asubuhi na jioni
24,"Ewe Mwenyezi Mungu, mjuzi wa yaliyojificha na yaliyowazi, Muumba wa mbingu na ardhi, Mola wa kila kitu, na Mfalme wake (wa vitu vyote), nakiri kwamba hapana Mola apasae kuabudiwa kwa haki ila Wewe, najilinda kwako kutokana na shari ya nafsi yangu, na shari ya shetani na shirki yake, na kujichumia uovu kwa nafsi yangu au kumletea muislamu.",Nyiradi za asubuhi na jioni
25,"Kwa jina la Mwenyezi Mungu ambae hakidhuru kwa jina lake kitu chochote kilichopo ardhini wala mbinguni, nae ni Msikivu na Mjuzi. (mara tatu).",Nyiradi za asubuhi na jioni
26,"Nimeridhia kuwa Ewe Mwenyezi Mungu ndiye Mola wangu, na uislamu ndiyo dini yangu, na Muhammad (s.a.w) kuwa ndiye Mtume wangu. (mara tatu).",Nyiradi za asubuhi na jioni
27,"Ewe Uliyehai, Uliyesimama kwa dhati yako, kwa rehema zako ninakuomba uniokoe, nitengenezee mambo yangu yote, wala usiniachie mambo yangu mwenyewe (pasina kunisaidia), hata kwa muda (mdogo, kama muda) wa kupepesa jicho.",Nyiradi za asubuhi na jioni
28,,Nyiradi za asubuhi na jioni
29,"Tumeingia asubuhi na maumbile ya kiislamu, na neno la ikhlasi, na dini ya Mtume wetu Muhammad (s.a.w) na mila (dini) ya Baba yetu Ibrahim iliyo sawa hali ya kuwa muislamu wala hakuwa ni mwenye kumshirikisha Mwenyezi Mungu.

Na ikiingia jioni atasema:
Tumeingia jioni na maumbile ya kiislamu, na neno la ikhlasi, na dini ya Mtume wetu Muhammad (s.a.w) na mila (dini) ya Baba yetu Ibrahim iliyo sawa hali ya kuwa muislamu wala hakuwa ni mwenye kumshirikisha Mwenyezi Mungu",Nyiradi za asubuhi na jioni
30,"Ametakasika Mwenyezi Mungu, na sifa njema zote ni zake.   (mara mia moja).",Nyiradi za asubuhi na jioni
31,"Hapana Mola apasae kuabudiwa kwa haki ila ni Mwenyezi Mungu peke yake, hana mshirika wake, niwake Ufalme, na ni zake sifa njema zote, na Yeye juu ya kila kitu ni Muweza.

(Mara kumi, au mara moja ukisikia uvivu).",Nyiradi za asubuhi na jioni
32,"Amesema Mtume (s.a.w): Mwenye kusema inapoingia asubuhi:

Hapana Mola apasae kuabudiwa kwa haki ila ni Mwenyezi Mungu peke yake, hana mshirika wake, niwake Ufalme, na ni zake sifa njema zote, na Yeye juu ya kila kitu ni Muweza.

......kwa siku mara mia moja, basi yeye ana thawabu za kuwaacha huru watumwa kumi, na ataandikiwa thawabu mia moja, na atafutiwa madhambi mia moja, na atakuwa na kinga ya shetani kwa siku hiyo mpaka jioni, na hapatakuwa na mtu bora kumshinda, ila yule aliyefanya zaidi yake.",Nyiradi za asubuhi na jioni
33,"Ametakasika Mwenyezi Mungu, na sifa njema zote ni zake, kwa hesabu ya viumbe wake, na radhi yake, na uzito wa arshi yake, na wino wa maneno yake, (mara tatu kila asubuhi)",Nyiradi za asubuhi na jioni
34,"Ewe Mwenyezi Mungu, nakuomba elimu yenye manufaa (yenye kunufaisha), na riziki iliyo nzuri, na ibada yenye kukubaliwa.",Nyiradi za asubuhi na jioni
35,"Nakuomba msamaha Mwenyezi Mungu, na ninarejea kwake.  (mara mia moja kwa siku).",Nyiradi za asubuhi na jioni
36,"Alikuwa Mtume (s.a.w) akisema asubuhi na jioni:

Najilinda na maneno ya Mwenyezi Mungu yaliyotimia kutokana na shari aliyoiumba.  (mara tatu).

.....mwenye kuisoma jioni mara tatu hatodhuriwa na mdudu wa sumu (kama vile nyoka au nge) usiku huo.",Nyiradi za asubuhi na jioni
37,"Ewe Mwenyezi Mungu mfikishie rehema na amani Mtume wetu Muhammad.

....Mwenye kuniombea rehema asubuhi mara kumi, na jioni mara kumi, nitamuombea shifaa (msamaha) siku ya kiayama.",Nyiradi za asubuhi na jioni
38,"Sifa njema zote ni za Mwenyezi Mungu ambae amenivisha nguo hii, na kuniruzuku pasina uwezo kutoka kwangu wala nguvu. (Waitoa Ahlu Ssunani isipokuwa Nnasai: Abuu Daud, namba 4023, na Tirmidhy, namba 3458, na Ibni Maajah, namba 3285, na akaifanya nzuri Albaany katika Ir'waai Al-ghaliil, 47/7)",Dua ya kuvaa nguo
39,"Ewe Mwenyezi Mungu sifa njema ni zako, wewe ndiye uliyenivisha, nakuomba kheri ya nguo hii, na kheri ya kila ambacho nguo hii imetengenezewa, na najilinda kwako kutokana na shari yake, na shari ambayo nguo hii imetengenezewa.",Dua ya kuvaa nguo mpya
40,"Itakwisha (kwa kuzeeka na kupasuka)
Na Mwenyezi Mungu atakupa nyingine",Dua unayo muombea aliyevaa nguo mpya
41,"Vaa nguo mpya, na ishi hali ya kuwa ni mwenye kushukuru na kufa hali ya kuwa ni shahidi.",Dua unayo muombea aliyevaa nguo mpya
42,Kwa jina la Mwenyezi Mungu (nina vua).,Dua ya kuvua nguo
43,"(Kwa jina la Mwenyezi Mungu), Ewe Mwenyezi Mungu najilinda kwako kutokana na mashetani ya kiume na ya kike.",Dua ya kuingia chooni
44,Nakuomba msamaha (Ewe Mwenyezi Mungu).,Dua ya kutoka chooni
45,Kwa jina la Mwenyezi Mungu (nina tawadha),Dua kabla ya kutawadha
46,"Nakiri kwa moyo na kusema kwa ulimi ya kwamba hapana Mola apasae kuabudiwa kwa haki isipokua Mwenyezi Mungu, peke yake, wala hana mshirika wake, na ninakiri ya kwamba Muhammad (s.a.w) ni mja wake na ni Mtume wake.",Dua baada ya kutawadha
47,"Ewe Mmwenyezi Mungu nijaalie niwe miongoni mwa wale wanaoomba msamaha, nijaalie niwe miongoni mwa wale walio safi.",Dua baada ya kutawadha
48,"Utakatifu ni wako Ewe Mola wangu, na shukurani zote zinarudi kwako, nakiri ya kwamba hapana apasae kuabudiwa kwa haki isipokua ni Wewe, naomba msamaha wako, na narejea kwako (kwa kutubia).",Dua baada ya kutawadha
49,"Kwa jina la Mwenyezi Mungu (ninatoka), ninamtegemea Mwenyezi Mungu, na hapana uwezo wala nguvu ila vyote vinatokana na Mwenyezi Mungu.",Dua ya kutoka nyumbani
50,"Ewe Mwenyezi Mungu najilinda kwako kutokana na kupotea au kupoteza, au kuteleza au kumtelezesha mtu, au kudhulumu au kudhulumiwa, au kuwa mjinga au kufanywa mjinga.",Dua ya kutoka nyumbani
51,"Kwa jina la Mwenyezi Mungu tunaingia, na kwa jina la Mwenyezi Mungu tunatoka, na Mola wetu tunamtegemea.

Kisha asalimie walio ndani:",Dua ya kuingia nyumbani
52,"Ewe Mwenyezi Mungu, weka katika moyo wangu nuru, na katika ulimi wangu nuru, na katika masikio yangu nuru, na katika macho yangu nuru, na juu yangu nuru, na chini yangu nuru, na kuliani kwangu nuru, na kushotoni kwangu nuru, na mbele yangu nuru, na mbele yangu nuru, na nyuma yangu nuru, na weka katika nafsi yangu nuru, na nifanyie kubwa nuru, na nifanyie nyingi nuru, na uniwekee mimi nuru, na unifanye mimi nuru, Ewe Mwenyezi Mungu nipe nuru, na uweke katika mishipa yangu nuru, na katika nyama yangu nuru, na katika damu yangu nuru, na katika nywele zangu nuru, na katika ngozi yangu nuru, (Ewe Mwenyezi Mungu niwekee nuru katika kaburi langu, na nuru katika mifupa yangu) (na unizidishie nuru, na unizidishie nuru, na unizidishie nuru) (na unipe nuru juu ya nuru).",Dua ya kwenda Msikitini
53,"Najilinda kwa Mwenyezi Mungu aliye Mtukufu, na kwa uso wake mtakatifu, na kwa utawala wake wa kale, kutokana na shetani aliye laaniwa, (kwa jina la Mwenyezi Mungu, na rehma na amani zimfikie Mtume wa Mwenyezi Mungu), Ewe Mwenyezi Mungu nifungulie milango ya rehema zako.",Dua ya kuingia Msikitini
54,"Kwa jina la Mwenyezi Mungu na rehma na amani zimfikie Mtume wa Mwnyezi Mungu, Ewe Mwenyezi Mungu hakika mimi nakuomba katika fadhila zako, Ewe Mwenyezi Mungu nilinde kutokana na shetani aliye laaniwa.",Dua ya kutoka Msikitini
55,"Mtu akisikia Muadhini anaadhini anatakiwa aseme kama anavyosema Muadhini, ila atakaposema: ''Hayya ala swalaah'' (yaani) 'Njooni katika swala'. ''Hayya alal falaah'' (yaani) 'Njooni kwenye mafanikio'. yeye hatomfuatisha, bali anatakiwa aseme: Laa haula walaa quwwata illa biLlah. (Yaani): Hapana uwezo wala nguvu ila za Mwenyezi Mungu.",Dua za adhana
56,"Muadhini akisema: Ash-hadu anlaa ilaha illa Llaah, ash-hadu anna Muhammada Rrasuulu Llaah, anatakiwa mtu aseme: Na mimi pia nakiri kwa moyo na kusema kwa ulimi ya kwamba hapana Mola apasae kuabudiwa kwa haki, isipokuwa Mwenyezi Mungu mmoja peke yake, hana mshirika wake, na kwamba Muhammad ni mja wake, na ni Mtume wake, nimeridhia kuwa Mwenyezi Mungu ndie Mola wangu, na kuwa Muhammad ni Mtume wangu, na kuwa Uislamu ndiyo dini yangu.

Anayasema hayo mwisho wa Adhana.",Dua za adhana
57,"(24) Kisha baada ya kumjibu Muadhini atamswalia Mtume (s.a.w),",Dua za adhana
58,"(Kisha baada ya kumswalia Mtume) (s.a.w) atasema:

Ewe Mwenyezi Mungu Mola wa mlingano (mwito) huu uliotimia, na sala iliyosimama, mpe (Mtume) Muhammad wasila, na fadhila, na mfikishe daraja lenye kusifiwa, ambalo umemuahidi, (kwani wewe hukhalifu ahadi).",Dua za adhana
59,"Inafaa kwa mtu kujiombea kati ya Adhana na Iqamah, kwani dua kati ya Adhana na Iqamah hairudishwi.",Dua za adhana
60,"Ewe Mwenyezi Mungu niweke mbali na madhambi yangu kama ulivyoweka mbali baina ya mashariki na magharibi, Ewe Mwenyezi Mungu nitakase na madhambi yangu kama vile inavyotakaswa nguo nyeupe kutokana na uchafu,Ewe Mwenyezi Mungu nisafishe na madhambi yangu kwa theluji na kwa maji na kwa barafu.",Dua za kufungulia sala
61,"Kutakasika ni kwako Ewe Mwenyezi Mungu, na sifa njema zote ni zako, na limetukuka jina lako, na utukufu ni wako, na hapana Mola apasae kuabudiwa kwa haki, asiyekuwa Wewe.",Dua za kufungulia sala
62,"Nimeuelekeza uso wangu kwa yule ambae ameumba mbingu na ardhi hali ya kumtakasia yeye dini yangu, na sikuwa mimi ni katika washirikina, hakika swala yangu na kuchinja kwangu na uhai wangu na kufa kwangu ni kwa Mwenyezi Mungu Mola wa viumbe vyote, hana mshirika, na kwa hilo nimeamrishwa, nami ni katika waislamu, Ewe Mwenyezi Mungu, wewe ndie mfalme, hapana Mola apasae kuabudiwa kwa haki isipokuwa wewe, wewe ndie Mola wangu na mimi ni mja wako, nimeidhulumu nafsi yangu, na nimekiri madhambi yangu kwa hivyo nisamehe madhambi yangu yote, hakika hakuna mwenye kusamehe madhambi isipokuwa wewe, na niongoze katika tabia njema (nzuri) kwani hakuna mwenye kuongoza katika tabia nzuri isipokuwa wewe, niepushe na tabia mbaya, kwani hakuna mwenye uwezo wa kuniepusha na tabia mbaya isipokuwa wewe, naitikia wito wako, na shari haitoki kwako, mimi nimepatikana kwa ajili yako, na nitarudi kwako, umetakasika na umetukuka, nakutaka msamaha na ninarejea kwako (kwa kutubia)",Dua za kufungulia sala
63,"Ewe Mwenyezi Mungu, Mola wa Jibriil na Miikail na Israafil, Muumba wa mbingu na ardhi, Mjuzi wa mambo yaliyojificha na yaliyowazi, Wewe unahukumu baina ya waja wako katika mambo ambayo walikuwa wakitofautiana, niongoze mimi kwenye haki katika yale waliyotofautiana kwa ruhusa yako, hakika Wewe unamuongoza umtakae kwenye njia iliyonyooka.",Dua za kufungulia sala
64,"Mwenyezi Mungu ni mkubwa, Mwenyezi Mungu ni mkubwa, Mwenyezi Mungu ni mkubwa, sifa njema ni za Mwenyezi Mungu, kwa wingi na sifa njema ni za Mwenyezi Mungu, kwa wingi, na sifa njema ni za Mwenyezi Mungu, kwa wingi, na ametakasika Mwenyezi Mungu asubuhi na jioni.

(atasema maneno haya mara tatu).

Najilinda kwa Mwenyezi Mungu kutokana na shetani, na kupulizia kwake, na kutabana kwake na kutia kwake wasiwasi katika nyoyo za binadamu.",Dua za kufungulia sala
65,"Mtume (s.a.w) alikuwa akiamka usiku ili kufanya ibada anasema:
Ewe Mwenyezi Mungu  ni zako sifa njema, Wewe ndie nuru ya mbingu na ardhi na vilivyomo ndani yake, na ni zako sifa njema wewe ndie sababu ya kusimama kwa mbingu na ardhi na vilivyomo ndani yake, na ni zako sifa njema wewe ndiwe Mola wa mbingu na ardhi na vilivyomo ndani yake, na ni zako sifa njema, ni wako ufalme wa mbingu na ardhi na vilivyomo ndani yake, na ni zako sifa njema wewe ndiwe Mfalme wa mbingu na ardhi, na ni zako sifa njema wewe ni Haki (Kweli), na ahadi yako ni ya kweli na neno lako ni lakweli, na kukutana na wewe ni kweli, na pepo ni kweli, na moto ni kweli, na Mitume ni kweli, na Muhammad ni kweli, na Qiyama ni kweli, Ewe Mwenyezi Mungu, kwako nimejisalimisha, na kwako nimetegemea, na wewe nimekuamini, na kwako nimeregea, na kwa ajili yako nimeteta, na kwako nimehukumu, kwahivyo nisamehe niliyoyatanguliza, na niliyo yachelewesha, na niliyo yaficha, na niliyo yatangaza, Wewe ndie mwnye kuchelewesha, hapana Mola apasae kuabudiwa kwa haki isipokuwa wewe.",Dua za kufungulia sala
66,"Ametakasika Mola wangu aliye Mtukufu.

(Utasema mara tatu)",Dua ya wakati wa kurukuu
67,"Kutakasika ni kwako Ewe Mwenyezi Mungu Mola wetu, na sifa njema zote ni zako, Ewe Mwenyezi Mungu, nisamehe",Dua ya wakati wa kurukuu
68,"Mwingi wa kutakaswa, Mtakatifu, Mola wa Malaika na Jibriil.",Dua ya wakati wa kurukuu
69,"Ewe Mwenyezi Mungu kwako nimerukuu, na Wewe nimekuamini, na kwako nimejisalimisha, umenyenyekea kwako usikizi wangu, na uoni wangu, na ubongo wangu, na mfupa wangu, na hisia zangu, na ambacho kimesimama juu ya miguu yangu.",Dua ya wakati wa kurukuu
70,"Ametakasika Mwenye Utawala na Ufalme, na Ukubwa, na Utukufu.",Dua ya wakati wa kurukuu
71,Mwenyezi Mungu amemsikia mwenye kumsifu.,Dua ya kuinuka kutoka kwenye rukuu
72,"Ewe Mola wetu, ni zako sifa njema, sifa nyingi, nzuri, zenye baraka.",Dua ya kuinuka kutoka kwenye rukuu
73,"(Sifa zako) Zimejaa mbingu, na zimejaa ardhi, na vilivyomo ndani yake, na zimejaa (sifa zako) kwa ulichokitaka baada yake, Wewe ni mstahiki wa sifa na utukufu, ni kweli aliyoyasema mja wako, na sote ni waja wako, Ewe Mwenyezi Mungu hapana anaeweza kukizuia ulichokitoa, na wala kutoa ulichokizuia, na wala haumnufaishi mwenye utajiri, kwani kwako Wewe ndio (kuna) utajiri.",Dua ya kuinuka kutoka kwenye rukuu
74,"Ametakasika Mola wangu aliye juu.

(Atasema hivo mara tatu)",Dua ya wakati wa kusujudu
75,"Kutakasika ni kwako, Ewe Mwenyezi Mungu Mola wetu, na sifa njema zote ni zako, Ewe Mwenyezi Mungu nisamehe.",Dua ya wakati wa kusujudu
76,"Mwingi wa kutakaswa, Mtakatifu, Mola wa Malaika na Jibriil.",Dua ya wakati wa kusujudu
77,"Ewe Mwenyezi Mungu kwako nimesujudu, na Wewe nimekuamini, na kwako nimesilimu, umesujudu uso wangu kumsujudia aliyeuumba na akautia sura na akaupasua usikizi wake na uoni wake, ametakasika Mwenyezi Mungu mbora wa waumbaji.",Dua ya wakati wa kusujudu
78,"Ametakasika Mwenye Utawala na Ufalme, na Ukubwa, na Utukufu.",Dua ya wakati wa kusujudu
79,"Ewe Mwenyezi Mungu nisamehe dhambi zangu zote, ndogo na kubwa, za mwanzo na mwisho, za wazi na za siri.",Dua ya wakati wa kusujudu
80,"Ewe Mwenyezi Mungu hakika mimi najilinda kwa radhi zako kutokana na hasira zako, na kwa msamaha wako kutokana na adhabu yako, na najilinda kwako unihifadhi na wewe, mimi siwezikuzidhibiti sifa zako, Wewe ni kama ulivyojisifu mwenyewe.",Dua ya wakati wa kusujudu
81,"Mola nisamehe, Mola nisamehe.",Dua za kikao kati ya sijda mbili
