id,thikr,at
11,"১০৯-(১১) হে আল্লাহ! হে গায়েব ও উপস্থিতের জ্ঞানী, হে আসমানসমূহ ও যমীনের স্রষ্টা, হে সব কিছুর রব্ব ও মালিক! আমি সাক্ষ্য দিচ্ছি যে, আপনি ছাড়া আর কোনো হক্ব ইলাহ নেই। আমি আপনার কাছে আশ্রয় চাই আমার আত্মার অনিষ্ট থেকে, শয়তানের অনিষ্টতা থেকে ও তার শির্ক বা তার ফাঁদ থেকে, আমার নিজের উপর কোনো অনিষ্ট করা, অথবা কোনো মুসলিমের দিকে তা টেনে নেওয়া থেকে।(১)


...........................
(১) আবূ দাউদ, ৪/৩১৭, হাদীস নং ৫০৬৭; তিরমিযী, হাদীস নং ৩৬২৯; আরও দেখুন, সহীহুত তিরমিযী, ৩/১৪২।",২৮- ঘুমানোর যিকিরসমূহ
12,"১১০-(১২) আলিফ লাম মীম তানযীলায সাজদাহ ও তাবারাকাল্লাযী বিয়াদিহিল মুলক’ সূরাদ্বয় পড়বে।(২)


.....................
(২) রাসূলুল্লাহ্‌ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম সূরা সাজদা এবং সূরা মুলক না পড়ে ঘুমাতেন না। তিরমিযী, হাদীস নং ৩৪০৪; নাসাঈ, আমালুল ইয়াওমি ওয়াল লাইলাহ, হাদীস নং ৭০৭। আরও দেখুন, সহীহুল জামে‘ ৪/২৫৫।",২৮- ঘুমানোর যিকিরসমূহ
13,"১১১-(১৩) হে আল্লাহ!(৩) আমি নিজেকে আপনার কাছে সঁপে দিলাম। আমার যাবতীয় বিষয় আপনার কাছেই সোপর্দ করলাম, আমার চেহারা আপনার দিকেই ফিরালাম, আর আমার পৃষ্ঠদেশকে আপনার দিকেই ন্যস্ত করলাম; আপনার প্রতি অনুরাগী হয়ে এবং আপনার ভয়ে ভীত হয়ে। একমাত্র আপনার নিকট ছাড়া আপনার (পাকড়াও) থেকে বাঁচার কোনো আশ্রয়স্থল নেই এবং কোনো মুক্তির উপায় নেই। আমি ঈমান এনেছি আপনার নাযিলকৃত কিতাবের উপর এবং আপনার প্রেরিত নবীর ওপর।(১)


..........................
(৩) রাসূলুল্লাহ্‌ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেন, যখন তুমি বিছানা গ্রহণ করবে, তখন নামাযের মত ওযু করবে, তারপর তোমার ডান পার্শ্বদেশে শুয়ে পড়বে। তারপর বল, ..... আল-হাদীস। 
(১) রাসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম যাকে এ দো‘আটি শিক্ষা দিলেন, তাকে বলেন: যদি তুমি ঐ রাতে মারা যাও তবে ‘ফিতরাত’ তথা দীন ইসলামের উপর মারা গেলে। বুখারী, (ফাতহুল বারীসহ) ১১/১১৩, হাদীস নং ৬৩১৩; সহীহ মুসলিম ৪/২০৮১, হাদীস নং ২৭১০।",২৮- ঘুমানোর যিকিরসমূহ
14,"৭৫-(১) আয়াতুল কুরসী: আমি বিতাড়িত শয়তান থেকে আশ্রয় প্রার্থনা করছি। আল্লাহ, তিনি ছাড়া কোনো সত্য ইলাহ নেই। তিনি চিরঞ্জীব, সর্বসত্তার ধারক। তাঁকে তন্দ্রাও স্পর্শ করতে পারে না, নিদ্রাও নয়। আসমানসমূহে যা রয়েছে ও যমীনে যা রয়েছে সবই তাঁর। কে সে, যে তাঁর অনুমতি ব্যতীত তাঁর কাছে সুপারিশ করবে? তাদের সামনে ও পিছনে যা কিছু আছে তা তিনি জানেন। আর যা তিনি ইচ্ছে করেন তা ছাড়া তাঁর জ্ঞানের কোনো কিছুকেই তারা পরিবেষ্টন করতে পারে না। তাঁর ‘কুরসী’ আসমানসমূহ ও যমীনকে পরিব্যাপ্ত করে আছে; আর এ দুটোর রক্ষণাবেক্ষণ তাঁর জন্য বোঝা হয় না। আর তিনি সুউচ্চ সুমহান।(১)


.........................
(১) সূরা আল-বাকারা, আয়াত: ২৫৫। যে ব্যক্তি সকালে তা বলবে সে বিকাল হওয়া পর্যন্ত জিন শয়তান থেকে আল্লাহর আশ্রয়ে থাকবে, আর যে ব্যক্তি বিকালে তা বলবে সে সকাল হওয়া পর্যন্ত জিন শয়তান থেকে আল্লাহর আশ্রয়ে থাকবে। হাদীসটি হাকিম সংকলন করেছেন, ১/৫৬২। আর শাইখ আলবানী একে সহীহুত তারগীব ওয়াত-তারহীবে সহীহ বলেছেন ১/২৭৩। আর তিনি একে নাসাঈ, তাবারানীর দিকে সম্পর্কযুক্ত করেছেন এবং বলেছেন, তাবারানীর সনদ ‘জাইয়্যেদ’ বা ভালো।",২৭- সকাল ও বিকালের যিকিরসমূহ
15,"৭৬-(২) সূরা ইখলাস, সূরা আল-ফালাক ও সূরা আন-নাস (তিনবার করে পাঠ করবে): রহমান, রহীম আল্লাহর নামে। বলুন, তিনি আল্লাহ্, এক-অদ্বিতীয়। আল্লাহ্ হচ্ছেন ‘সামাদ’ (তিনি কারো মুখাপেক্ষী নন, সকলেই তাঁর মুখাপেক্ষী)। তিনি কাউকেও জন্ম দেন নি এবং তাঁকেও জন্ম দেয়া হয় নি। আর তাঁর সমতুল্য কেউই নেই। রহমান, রহীম আল্লাহর নামে। বলুন, আমি আশ্রয় প্রার্থনা করছি  ঊষার রবের। তিনি যা সৃষ্টি করেছেন তার অনিষ্ট হতে। ‘আর অনিষ্ট হতে রাতের অন্ধকারের, যখন তা গভীর হয়। আর অনিষ্ট হতে সমস্ত নারীদের, যারা গিরায় ফুঁক দেয়। আর অনিষ্ট হতে হিংসুকের, যখন সে হিংসা করে। মানুষের রবের, মানুষের অধিপতির, মানুষের ইলাহের কাছে, আত্মগোপনকারী কুমন্ত্রণাদাতার অনিষ্ট হতে; যে কুমন্ত্রণা দেয় মানুষের অন্তরে, জিনের মধ্য থেকে এবং মানুষের মধ্য থেকে।(১)


......................
(১) হাদীসে এসেছে, রাসূল বললেন, যে ব্যক্তি সকাল ও বিকালে ‘কুল হুআল্লাহু আহাদ’ (সূরা ইখলাস), ‘সূরা ফালাক’ ও ‘সূরা নাস’ তিনবার করে বলবে, এটাই আপনার সবকিছুর জন্য যথেষ্ট হবে। আবূ দাউদ ৪/৩২২, হাদীস নং ৫০৮২; তিরমিযী ৫/৫৬৭, হাদীস নং ৩৫৭৫। আরও দেখুন, সহীহুত তিরমিযী, ৩/১৮২।",২৭- সকাল ও বিকালের যিকিরসমূহ
16,"৭৭-(৩) আমরা সকালে উপনীত হয়েছি, অনুরূপ যাবতীয় রাজত্বও সকালে উপনীত হয়েছে, আল্লাহর জন্য। সমুদয় প্রশংসা আল্লাহর জন্য। একমাত্র আল্লাহ ছাড়া কোনো হক্ব ইলাহ নেই, তাঁর কোনো শরীক নেই। রাজত্ব তাঁরই এবং প্রশংসাও তাঁর, আর তিনি সকল কিছুর উপর ক্ষমতাবান। হে রব্ব! এই দিনের মাঝে এবং এর পরে যা কিছু কল্যাণ আছে আমি আপনার নিকট তা প্রার্থনা করি। আর এই দিনের মাঝে এবং এর পরে যা কিছু অকল্যাণ আছে, তা থেকে আমি আপনার আশ্রয় চাই।(২)
হে রব্ব! আমি আপনার কাছে আশ্রয় চাই অলসতা ও খারাপ বার্ধক্য থেকে। হে রব্ব! আমি আপনার কাছে আশ্রয় চাই জাহান্নামে আযাব হওয়া থেকে এবং কবরে আযাব হওয়া থেকে।(১)


..............................
(১) বিকালে বলবে, আমরা আল্লাহর জন্য বিকালে উপনীত হয়েছি, আর সকল রাজত্বও তাঁরই অধীনে বিকালে উপনীত হয়েছে।
(২) আর যখন বিকাল হবে, তখন বলবে, হে রব, আমি আপনার কাছে এ রাতের মাঝে ও এর পরে যে কল্যাণ রয়েছে, তা প্রার্থনা করি। আর এ রাত ও এর পরে যে অকল্যাণ রয়েছে, তা থেকে আশ্রয় প্রার্থনা করি।",২৭- সকাল ও বিকালের যিকিরসমূহ
17,"৭৮-(৪) হে আল্লাহ! আমরা আপনার জন্য সকালে উপনীত হয়েছি এবং আপনারই জন্য আমরা বিকালে উপনীত হয়েছি।(২) আর আপনার দ্বারা আমরা জীবিত থাকি, আপনার দ্বারাই আমরা মারা যাব; আর আপনার দিকেই উত্থিত হব।(৩)


............................
(২) আর বিকাল হলে রাসূলুল্লাহ্‌ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলতেন: হে আল্লাহ! আমরা আপনার জন্য বিকালে উপনীত হয়েছি এবং আপনারই জন্য আমরা সকালে উপনীত হয়েছি। আর আপনার দ্বারা আমরা জীবিত থাকি, আপনার দ্বারাই আমরা মারা যাব; আর আপনার দিকেই প্রত্যাবর্তিত হব।’’
(৩) তিরমিযী, ৫/৪৬৬, হাদীস নং ৩৩৯১। আরও দেখুন, সহীহুত তিরমিযী, ৩/১৪২।",২৭- সকাল ও বিকালের যিকিরসমূহ
18,"৭৯-(৫) [সায়্যিদুল ইসতিগফার:] হে আল্লাহ! আপনি আমার রব্ব, আপনি ছাড়া আর কোনো হক্ব ইলাহ নেই। আপনি আমাকে সৃষ্টি করেছেন এবং আমি আপনার বান্দা। আর আমি আমার সাধ্য মতো আপনার (তাওহীদের) অঙ্গীকার ও (জান্নাতের) প্রতিশ্রুতির উপর রয়েছি। আমি আমার কৃতকর্মের অনিষ্ট থেকে আপনার আশ্রয় চাই।(৪) আপনি আমাকে আপনার যে নিয়ামত দিয়েছেন তা আমি স্বীকার করছি, আর আমি স্বীকার করছি আমার অপরাধ। অতএব আপনি আমাকে মাফ করুন। নিশ্চয় আপনি ছাড়া আর কেউ গুনাহসমূহ মাফ করে না।(১)


...........................
(৪) আমি স্বীকার করছি ও মেনে নিচ্ছি। 
(১) যে ব্যক্তি সকাল বেলা অথবা সন্ধ্যা বেলা এটি (‘সায়্যিদুল ইসতিগফার’) অর্থ বুঝে দৃঢ় বিশ্বাসসহকারে পড়বে, সে ঐ দিন রাতে বা দিনে মারা গেলে অবশ্যই জান্নাতে যাবে। বুখারী, ৭/১৫০, হাদীস নং ৬৩০৬।",২৭- সকাল ও বিকালের যিকিরসমূহ
19,"৮০-(৬) হে আল্লাহ! আমি সকালে উপনীত হয়েছি।(২) আপনাকে আমি সাক্ষী রাখছি, আরও সাক্ষী রাখছি আপনার ‘আরশ বহনকারীদেরকে, আপনার ফেরেশতাগণকে ও আপনার সকল সৃষ্টিকে, (এর উপর) যে— নিশ্চয় আপনিই আল্লাহ, একমাত্র আপনি ছাড়া আর কোনো হক্ব ইলাহ নেই, আপনার কোনো শরীক নেই; আর মুহাম্মাদ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম আপনার বান্দা ও রাসূল। (৪ বার)(৩)


............................
(২) আর যখন বিকাল হবে, তখন বলবে, হে আল্লাহ আমি বিকালে উপনীত হয়েছি।
(৩) যে ব্যক্তি সকালে অথবা বিকালে তা চারবার বলবে, আল্লাহ তাকে জাহান্নামের আগুন থেকে মুক্ত করবেন। আবূ দাউদ ৪/৩১৭, হাদীস নং ৫০৭১; বুখারী, আল-আদাবুল মুফরাদ, হাদীস নং ১২০১; নাসাঈ, ‘আমালুল ইয়াওমি ওয়াল লাইলাহ, হাদীস নং ৯; ইবনুস সুন্নী, হাদীস নং ৭০। সম্মানিত শাইখ আবদুল আযীয ইবন বায রহ. তার তুহফাতুল আখইয়ার গ্রন্থের পৃ. ২৩ এ নাসাঈ ও আবূ দাউদের সনদকে হাসান বলেছেন।",২৭- সকাল ও বিকালের যিকিরসমূহ
20,"৮১-(৭) হে আল্লাহ! যে নি‘আমত আমার সাথে(১) সকালে উপনীত হয়েছে, অথবা আপনার সৃষ্টির অন্য কারও সাথে; এসব নেয়ামত কেবলমাত্র আপনার নিকট থেকেই; আপনার কোনো শরীক নেই। সুতরাং সকল প্রশংসা আপনারই। আর সকল কৃতজ্ঞতা আপনারই প্রাপ্য।(২)


.............................
(১) আর বিকাল হলে বলবে, হে আল্লাহ! যে নি‘আমত আমার সাথে বিকালে উপনীত হয়েছে...। 
(২) যে ব্যক্তি সকাল বেলা উপরোক্ত দো‘আ পাঠ করলো সে যেনো সেই দিনের শুকরিয়া আদায় করলো। আর যে ব্যক্তি বিকালবেলা এ দো‘আ পাঠ করলো সে যেনো রাতের শুকরিয়া আদায় করলো’’। হাদীসটি সংকলন করেছেন, আবূ দাউদ ৪/৩১৮, হাদীস নং ৫০৭৫; নাসাঈ, আমালুল ইয়াওমি ওয়াল লাইলাহ, হাদীস নং ৭; ইবনুস সুন্নী, হাদীস নং ৪১; ইবন হিব্বান, (মাওয়ারিদ) নং ২৩৬১। আর শাইখ ইবন বায তার তুহফাতুল আখইয়ার পৃ. ২৪ এ এর সনদকে হাসান বলেছেন।",২৭- সকাল ও বিকালের যিকিরসমূহ
21,"৮২-(৮) হে আল্লাহ! আমাকে নিরাপত্তা দিন আমার শরীরে। হে আল্লাহ! আমাকে নিরাপত্তা দিন আমার শ্রবণশক্তিতে। হে আল্লাহ! আমাকে নিরাপত্তা দিন আমার দৃষ্টিশক্তিতে। আপনি ছাড়া কোনো হক্ব ইলাহ নেই। হে আল্লাহ! আমি আপনার কাছে আশ্রয় চাই কুফুরী ও দারিদ্র্য থেকে। আর আমি আপনার আশ্রয় চাই কবরের আযাব থেকে। আপনি ছাড়া আর কোনো হক্ব ইলাহ নেই। (৩ বার)(১)


...........................
(১) আবূ দাউদ ৪/৩২৪, হাদীস নং ৫০৯২; আহমাদ ৫/৪২, হাদীস নং ২০৪৩০; নাসাঈ, আমালুল ইয়াওমি ওয়াল্লাইলাহ, হাদীস নং ২২; ইবনুস সুন্নী, হাদীস নং ৬৯; বুখারী, আল-আদাবুল মুফরাদ, হাদীস নং ৭০১। আর শাইখ আল্লামা ইবন বায রহ. ‘তুহফাতুল আখইয়ার’ গ্রন্থের পৃ. ২৬ এ এর সনদকে হাসান বলেছেন।",২৭- সকাল ও বিকালের যিকিরসমূহ
22,"৮৩-(৯) আল্লাহই আমার জন্য যথেষ্ট, তিনি ছাড়া আর কোনো হক্ব ইলাহ নেই। আমি তাঁর উপরই ভরসা করি। আর তিনি মহান আরশের রব্ব। (৭ বার)(২)


..............................
(২) যে ব্যক্তি দো‘আটি সকাল বেলা সাতবার এবং বিকালবেলা সাতবার বলবে তার দুনিয়া ও আখেরাতের সকল চিন্তাভাবনার জন্য আল্লাহই যথেষ্ট হবেন। ইবনুস সুন্নী, হাদীস নং ৭১, মারফূ‘ সনদে; আবূ দাউদ ৪/৩২১; মাওকূফ সনদে, হাদীস নং ৫০৮১। আর শাইখ শু‘আইব ও আব্দুল কাদের আরনাঊত এর সনদকে সহীহ বলেছেন। দেখুন, যাদুল মা‘আদ ২/৩৭৬।",২৭- সকাল ও বিকালের যিকিরসমূহ
23,"৮৪-(১০) হে আল্লাহ! আমি আপনার নিকট দুনিয়া ও আখেরাতে ক্ষমা ও নিরাপত্তা প্রার্থনা করছি। হে আল্লাহ! আমি আপনার নিকট ক্ষমা এবং নিরাপত্তা চাচ্ছি আমার দ্বীন, দুনিয়া, পরিবার ও অর্থ-সম্পদের। হে আল্লাহ! আপনি আমার গোপন ত্রুটিসমূহ ঢেকে রাখুন, আমার উদ্বিগ্নতাকে রূপান্তরিত করুন নিরাপত্তায়। হে আল্লাহ! আপনি আমাকে হেফাযত করুন আমার সামনের দিক থেকে, আমার পিছনের দিক থেকে, আমার ডান দিক থেকে, আমার বাম দিক থেকে এবং আমার উপরের দিক থেকে। আর আপনার মহত্ত্বের অসিলায় আশ্রয় চাই আমার নীচ থেকে হঠাৎ আক্রান্ত হওয়া থেকে।(১)


..............................
(১) আবূ দাউদ, হাদীস নং ৫০৭৪; ইবন মাজাহ, হাদীস নং ৩৮৭১। আরও দেখুন, সহীহ ইবন মাজাহ ২/৩৩২।",২৭- সকাল ও বিকালের যিকিরসমূহ
