id,thikr,at
11,"109- (11) โอ้อัลลอฮฺ ผู้ทรงรอบรู้ในสิ่งที่ซ่อนเร้นและเปิดเผย ผู้ทรงสร้างชั้นฟ้าทั้งหลายและแผ่นดิน โอ้พระผู้อภิบาลและครอบครองแห่งสรรพสิ่งทั้งมวล ฉันขอปฏิญาณว่าไม่มีพระเจ้าอื่นใดนอกจากพระองค์ ฉันขอความคุ้มครองต่อพระองค์จากความชั่วร้ายของตัวฉันเอง และจากความชั่วร้ายของชัยฏอนและสมุนของมัน และฉันขอความคุ้มครองจากความชั่วที่ฉันกระทำต่อตัวเอง หรือนำไปกระทำต่อมุสลิมคนอื่น (1) 

--------------------
(1) อบูดาวุด หน้า 4/317 หมายเลข 5067, อัต-ติรมิซี หมายเลข 3629 และดูในเศาะฮีหฺ อัต-ติรมิซี หน้า 3/142",28 - บทซิกิรเมื่อเข้านอน
12,"110- (12) ให้อ่านอลิฟลามมีม ตันซีล (สูเราะฮฺอัส-สัจญฺดะฮฺ)  และตะบาเราะกัลละซี บิยะดิฮิลมุลกฺ (สูเราะฮฺอัล-มุลกฺ) (2)

---------------------
(2) อัต-ติรมิซี หมายเลข 3404, อัน-นะสาอี ในอะมัล อัล-เยาวม์ วะ อัล-ลัยละฮฺ หมายเลข 707 และดูในเศาะฮีหฺ อัล-ญามิอฺ 4/255",28 - บทซิกิรเมื่อเข้านอน
13,"111- (13) โอ้อัลลอฮฺ (3) ฉันได้นอบน้อมต่อพระองค์แล้ว และฉันผินหน้าของฉันสู่พระองค์แล้ว ฉันได้มอบหมายการงานทุกสิ่งให้กับพระองค์แล้ว และฉันได้ฝากเนื้อฝากตัวให้กับพระองค์แล้ว ด้วยความรักและความยำเกรงที่มีต่อพระองค์ ไม่มีที่พึ่ง ไม่มีที่ปลอดภัยจากพระองค์นอกจากด้วยการเข้าหาพระองค์ ฉันศรัทธาแล้วต่อคัมภีร์ที่พระองค์ได้ทรงประทานลงมา และต่อนบีที่พระองค์ได้ทรงส่งมา (1)

-----------------
(3) เมื่อท่านจะนอน ก็ให้เอาน้ำละหมาดเฉกเช่นการเอาน้ำละหมาดเพื่อการละหมาด จากนั้นก็ให้นอนบนซีกตัวด้านขวา แล้วกล่าวว่า... (อัล-หะดีษ) 
(1) ท่านนบี ศ็อลลัลลอฮุอะลัยฮิวะสัลลัม ได้กล่าวถึงผู้ที่กล่าวมันว่า ถ้าหากท่านตายในค่ำคืนนั้น ท่านก็จะตายในความบริสุทธิ์ (ในฐานะที่เป็นผู้ที่ยึดมั่นในหลักคำสอนของอิสลาม แต่ถ้ามีชีวิตอยู่อีกก็จะได้รับคุณงามความดีจากการปฏิบัติสุนนะฮฺนี้ ), อัล-บุคอรี มะอัลฟัตหุ หน้า 11/113 หมายเลข 6313 และมุสลิม 4/2081 หมายเลข 2710",28 - บทซิกิรเมื่อเข้านอน
14,"75- (1) ฉันขอความคุ้มครองต่ออัลลอฮฺจากชัยฏอนที่ถูกสาปแช่ง * อัลลอฮฺนั้นคือไม่มีผู้ที่ถูกเคารพสักการะใดๆ ที่เที่ยงแท้ นอกจากพระองค์เท่านั้น ผู้ทรงชีวิต  ผู้ทรงบริหารกิจการทั้งหลาย  โดยที่การง่วงนอน และการนอนหลับใดๆ จะไม่เอาพระองค์  สิ่งที่อยู่ในบรรดาชั้นฟ้าและสิ่งที่อยู่ในแผ่นดินนั้นเป็นของพระองค์ ใครเล่าคือผู้ที่จะขอความช่วยเหลือให้แก่ผู้อื่น ณ ที่พระองค์ได้ นอกจากด้วยอนุมัติของพระองค์เท่านั้น  พระองค์ทรงรู้สิ่งที่อยู่เบื้องหน้าของพวกเขาและสิ่งที่อยู่เบื้องหลังของพวกเขา  และพวกเขาจะไม่ล้อมสิ่งใด  จากความรู้ของพระองค์ไว้ได้นอกจากสิ่งที่พระองค์ทรงประสงค์เท่านั้น  เก้าอี้พระองค์นั้นกว้างขวางทั่วชั้นฟ้าทั้งหลายและแผ่นดิน  และการรักษามันทั้งสองก็ไม่เป็นภาระแก่พระองค์ และพระองค์นั้นคือผู้ทรงสูงส่ง ผู้ทรงยิ่งใหญ่ (1)

-----------------------
(1) สูเราะฮฺอัล-บะเกาะเราะฮฺ อายะฮฺที่ 255, ผู้ใดที่กล่าวมันในยามเช้าเขาจะได้รับการคุ้มครองจากญินจนกระทั่งยามเย็น และผู้ใดที่กล่าวมันในยามเย็นเขาจะได้รับการคุ้มครองจากพวกมันจนกระทั่งยามเช้า, บันทึกโดยอัล-หากิม หน้า 1/562 ซึ่งชัยคฺอัล-อัลบานีกล่าวว่าเป็นหะดีษเศาะฮีหฺ ในเศาะฮีหฺ อัต-ตัรฆีบ วะ อัต-ตัรฮีบ หน้า 1/273 และมีการอ้างถึงอัน-นะสาอี และอัฏ-เฏาะบะรอนี ซึ่งท่านได้กล่าวว่า สายรายงานที่อัฏ-เฏาะบะรอนีนำมานั้นอยู่ในระดับที่ดี (ญัยยิด)",27 - การซิกรุลลอฮฺ (รำลึกถึงอัลลอฮฺ) ทั้งในยามเช้าและยามเย็น
15,"76- (2) ด้วยพระนามของอัลลอฮฺ ผู้ทรงเมตตา กรุณาปรานียิ่ง จงกล่าวเถิดมุหัมมัด พระองค์คืออัลลอฮฺผู้ทรงเอกะ อัลลอฮฺนั้นทรงเป็นที่พึ่ง พระองค์ไม่ประสูติ และไม่ทรงถูกประสูติ และไม่มีผู้ใดเสมอเหมือนพระองค์ * ด้วยพระนามของอัลลอฮฺ ผู้ทรงเมตตา กรุณาปรานียิ่ง จงกล่าวเถิดมุหัมมัด ข้าพระองค์ขอความคุ้มครองต่อพระเจ้าแห่งรุ่งอรุณ ให้พ้นจากความชั่วร้ายที่พระองค์ได้ทรงบันดาลขึ้น และจากความชั่วร้ายแห่งความมืดของเวลากลางคืนเมื่อมันแผ่คลุม และจากความชั่วร้ายของบรรดาผู้เสกเป่าในปมเงื่อน และจากความชั่วร้ายของผู้อิจฉาเมื่อเขาอิจฉา * ด้วยพระนามของอัลลอฮฺ ผู้ทรงเมตตา กรุณาปรานียิ่ง จงกล่าวเถิดมุหัมมัด ข้าพระองค์ขอความคุ้มครองต่อพระผู้อภิบาลแห่งมนุษยชาติ พระราชาแห่งมนุษยชาติ พระผู้เป็นเจ้าแห่งมนุษยชาติ ให้พ้นจากความชั่วร้ายของผู้กระซิบกระซาบที่หลอกล่อ ที่กระซิบกระซาบในหัวอกของมนุษย์จากหมู่ญินและมนุษย์ (ให้อ่านสามครั้ง) (1)

-----------------
(1) ผู้ใดที่กล่าวมันสามครั้งในยามเช้าและยามเย็น จะเป็นการคุ้มครองป้องกันต่อตัวเขาจากทุกสิ่งทุกอย่างที่อันตราย บันทึกโดยอบูดาวุด หน้า 4/322 หมายเลข 5082, อัต-ติรมิซี หน้า 5/567 หมายเลข 3575, และดูในเศาะฮีหฺ อัต-ติรมิซี หน้า 3/182",27 - การซิกรุลลอฮฺ (รำลึกถึงอัลลอฮฺ) ทั้งในยามเช้าและยามเย็น
16,"77- (3) พวกเรามีชีวิตอยู่ในเช้านี้โดยที่อำนาจการปกครองเป็นกรรมสิทธิ์ของอัลลอฮฺ (1) และการสรรเสริญทั้งหลายเป็นสิทธิของพระองค์ ไม่มีพระเจ้าอื่นใดนอกจากอัลลอฮฺแต่เพียงผู้เดียว โดยปราศจากภาคีใดๆ สำหรับพระองค์ อำนาจทั้งหลายและการสรรเสริญทั้งหลายเป็นสิทธิของพระองค์ และพระองค์นั้นทรงเดชานุภาพเหนือทุกสิ่ง โอ้พระผู้อภิบาลของฉัน ฉันวิงวอนขอต่อพระองค์ โปรดประทานความดีของวันนี้ และความดีที่มีอยู่หลังจากนั้น (2) และฉันขอความคุ้มครองต่อพระองค์จากความชั่วร้ายของวันนี้ และความชั่วร้ายที่มีอยู่หลังจากนั้น โอ้พระผู้อภิบาลของฉัน ฉันขอความคุ้มครองต่อพระองค์จากความเกียจคร้าน ความเลวร้ายของความแก่ชรา โอ้พระผู้อภิบาลของฉัน ฉันขอความคุ้มครองต่อพระองค์ให้พ้นจากการลงโทษในนรก และการลงโทษในหลุมฝังศพ (1)

-------------------
(1) เมื่อถึงเวลาเย็นให้กล่าวว่า พวกเรามีชีวิตอยู่ในคำคืนนี้โดยที่อำนาจการปกครองเป็นกรรมสิทธิ์ของอัลลอฮฺ 
(2) เมื่อถึงเวลาเย็นให้กล่าวว่า โอ้พระผู้อภิบาลของฉัน ฉันวิงวอนขอต่อพระองค์ โปรดประทานความดีของค่ำคืนนี้ และความดีที่มีอยู่หลังจากนั้น และฉันขอความคุ้มครองต่อพระองค์จากความชั่วร้ายของค่ำคืนนี้ และความชั่วร้ายที่มีอยู่หลังจากนั้น  
(1) มุสลิม หน้า 4/2088 หมายเลข 2723",27 - การซิกรุลลอฮฺ (รำลึกถึงอัลลอฮฺ) ทั้งในยามเช้าและยามเย็น
17,"78- (4) โอ้อัลลอฮฺ พวกเราใช้ชีวิตในยามเช้าด้วยพระองค์ และพวกเราใช้ชีวิตในยามเย็นด้วยพระองค์ (2) พวกเรามีชีวิตอยู่ด้วยพระองค์ และตายด้วยพระองค์ และเราจะฟื้นคืนชีพกลับคืนสู่พระองค์ (3)

------------------
(2) เมื่อถึงเวลาเย็นให้กล่าวว่า โอ้อัลลอฮฺ พวกเราใช้ชีวิตในยามเย็นด้วยพระองค์ และพวกเราใช้ชีวิตในยามเช้าด้วยพระองค์ พวกเรามีชีวิตอยู่ด้วยพระองค์ และตายด้วยพระองค์ และยังพระองค์คือบั้นปลายที่เราจะกลับคืนสู่
(3) อัต-ติรมิซี หน้า 5/466 หมายเลข 3391 และดูในเศาะฮีหฺ อัต-ติรมิซี หน้า 3/142",27 - การซิกรุลลอฮฺ (รำลึกถึงอัลลอฮฺ) ทั้งในยามเช้าและยามเย็น
18,"79- (5) โอ้อัลลอฮฺ พระองค์คือพระผู้อภิบาลของฉัน ไม่มีพระเจ้าอื่นใดนอกจากพระองค์ พระองค์ได้ทรงสร้างฉันและฉันคือบ่าวของพระองค์ ตัวฉันกับสัญญาแห่งผลตอบแทนที่ดีและสัญญาแห่งการลงโทษของพระองค์นั้น (ฉันทำได้) เท่าที่ฉันมีความสามารถเท่านั้น ฉันขอความคุ้มครองต่อพระองค์จากความชั่วร้ายที่ฉันได้กระทำไว้ ฉันขอกลับไปหาพระองค์ด้วยการยอมรับในความโปรดปรานของพระองค์ที่มีต่อตัวฉัน และฉันขอกลับไปหาพระองค์ด้วยการยอมรับในความผิดบาปของฉัน ดังนั้น ขอได้โปรดประทานอภัยแก่ฉันด้วยเถิด เพราะแท้จริงไม่มีผู้ใดสามารถประทานอภัยในบาปต่างๆ ได้นอกจากพระองค์ (1)

---------------
(1) ผู้ใดที่กล่าวมันด้วยความเชื่อมั่น (ว่าจะได้รับการอภัยโทษ) ในยามเย็น ซึ่งถ้าเขาเสียชีวิตในค่ำคืนนั้นเขาจะได้เข้าสู่สวนสวรรค์ เช่นเดียวกันเมื่อถึงเวลาเช้า บันทึกโดยอัล-บุคอรี หน้า 7/150 หมายเลข 6306",27 - การซิกรุลลอฮฺ (รำลึกถึงอัลลอฮฺ) ทั้งในยามเช้าและยามเย็น
19,"80- (6) โอ้อัลลอฮฺ แท้จริงฉันได้เริ่มใช้ชีวิตเช้าวันนี้ (2) ขอให้พระองค์ทรงเป็นพยาน และขอให้บรรดามลาอิกะฮฺผู้ทรงแบกพระบัลลังค์ของพระองค์ บรรดามลาอิกะฮฺทั้งหลาย และทุกสิ่งที่พระองค์สร้างเป็นพยานว่า แท้จริงพระองค์คืออัลลอฮฺ ไม่มีพระเจ้าอื่นใดนอกจากพระองค์เพียงพระองค์เดียว โดยไม่มีภาคีใดๆ กับพระองค์ และนบีมุหัมมัดเป็นบ่าวและศาสนทูตของพระองค์ (ให้อ่านสี่ครั้ง) (3)

-----------------
(2) เมื่อถึงยามเย็นให้กล่าวว่า โอ้อัลลอฮฺ แท้จริงฉันได้เริ่มใช้ชีวิตเย็นวันนี้
(3) ผู้ใดที่กล่าวมันในยามเช้าหรือยามเย็นสี่ครั้ง อัลลอฮฺจะทรงปลดปล่อยเขาจากไฟนรก บันทึกโดยอบูดาวุด หน้า 4/317 หมายเลข 5071, อัล-บุคอรี ในอัล-อะดับ อัล-มุฟร็อด หมายเลข 1201, อัน-นะสาอี ในอะมัล อัล-เยาวม์ วะ อัล-ลัยละฮฺ หมายเลข 9, อิบนุ อัส-สุนนี หมายเลข 70 ซึ่งชัยคฺบินบาซกล่าวว่าสายรายงานของอัน-นะสาอีและอบีดาวุดอยู่ในระดับหะสัน ในตุหฺฟะฮฺ อัล-อัคยาร หน้า 23",27 - การซิกรุลลอฮฺ (รำลึกถึงอัลลอฮฺ) ทั้งในยามเช้าและยามเย็น
20,"81- (7) โอ้อัลลอฮฺ ไม่มีความโปรดปรานใดๆ ในเช้าวันนี้ที่ได้ปรากฏกับฉัน (1) หรือกับสรรพสิ่งที่พระองค์ทรงสร้างให้ เว้นแต่เป็นความโปรดปรานที่มาจากพระองค์เท่านั้น ไม่มีภาคีใดๆกับพระองค์ ดังนั้นการสรรเสริญทั้งหลาย และการขอบพระคุณเป็นสิทธิของพระองค์ (2) 

-----------------
(1) เมื่อถึงเวลาเย็นให้กล่าวว่า โอ้อัลลอฮฺ ไม่มีความโปรดปรานใดๆ ในเย็นวันนี้ที่ได้ปรากฏกับฉัน
(2) ผู้ใดที่กล่าวมันในยามเช้า โดยแน่นอนเขาได้แสดงถึงการขอบคุณต่ออัลลอฮฺแล้วในวันนั้น และผู้ใดที่กล่าวมันในยามเย็น โดยแน่นอนเขาได้แสดงถึงการขอบคุณต่ออัลลอฮฺในค่ำคืนนั้นแล้วเช่นเดียวกัน บันทึกโดยอบูดาวุด หน้า 4/318 หมายเลข 5075, อัน-นะสาอี ในอะมัล อัล-เยาวม์ วะ อัล-ลัยละฮฺ หมายเลข 7, อิบนุ อัส-สุนนี หมายเลข 41, อิบนุหิบบาน ในมะวาริด หมายเลข 2316 และชัยคฺบินบาซกล่าวว่าสายรายงานของมันอยู่ในระดับหะสัน ในตุหฺฟะฮฺ อัล-อัคยาร หน้า 24",27 - การซิกรุลลอฮฺ (รำลึกถึงอัลลอฮฺ) ทั้งในยามเช้าและยามเย็น
21,"82- (8) โอ้อัลลอฮฺ ขอได้โปรดประทานพลานามัยที่ดีแก่เรือนร่างของฉัน โอ้อัลลอฮฺ ขอได้โปรดประทานพลานามัยที่ดีแก่การฟังของฉัน โอ้อัลลอฮฺ ขอได้โปรดประทานพลานามัยที่ดีแก่การมองเห็นของฉัน ไม่มีพระเจ้าอื่นใดนอกจากพระองค์ โอ้อัลลอฮฺ แท้จริงฉันขอความคุ้มครองต่อพระองค์จากการฝ่าฝืนและความยากจน และฉันขอความคุ้มครองต่อพระองค์จากจากการลงโทษในหลุมศพ ไม่มีพระเจ้าอื่นใดนอกจากพระองค์ (ให้อ่านสามครั้ง) (1)

---------------------
(1) อบูดาวุด หน้า 4/324 หมายเลข 5092, อะหฺมัด 5/42 หมายเลข 20430, อัน-นะสาอี ในอะมัล อัล-เยาวม์ วะ อัล-ลัยละฮฺ หมายเลข 22, อิบนุ อัส-สุนนี หมายเลข 69, อัล-บุคอรี ในอัล-อะดับ อัล-มุฟร็อด หมายเลข 701 ซึ่งชัยคฺบินบาซได้กล่าวว่าสายรายงานของมันอยู่ในระดับที่หะสัน ในตุหฺฟะฮฺ อัล-อัคยาร หน้า 26",27 - การซิกรุลลอฮฺ (รำลึกถึงอัลลอฮฺ) ทั้งในยามเช้าและยามเย็น
