id,thikr,at
11,"“Oh Allah, Conocedor de lo oculto y lo manifiesto, Creador de los cielos y de la tierra, Señor de los ángeles y de todas las cosas, atestiguo que no hay divinidad sino Tú, me refugio en Ti del mal de mi mismo, del mal del Sheitan y de su idolatría, y de cometer el mal a mi mismo, o en contra de un musulmán.”

--------
Abu Dawúd 4/317",Súplicas antes de dormir
12,"“Solía el Mensajero de Allah (la paz y las bendiciones de Allah sean con él) no ir a dormir hasta leer Sura [32] “La prosternación” y Sura [67] “El Dominio.”

--------
Tirmidhi y An-Nasai",Súplicas antes de dormir
13,"“Si vas a acostarte haz la ablución, la misma que realizas para la oración, luego recuestate sobre tu lado derecho y di: Oh Señor me he sometido a Ti, he confiado a Ti mis asuntos, he vuelto mi rostro hacia ti, y he depositado mi completa confianza en Ti, con esperanza y temor, no hay refugio ni salvación de Ti, salvo en Ti, he creido en el libro que Has revelado, y en el Profeta que has enviado. (Quien diga esto) entonces si mueres, lo harás en la fitrah (que es la inclinación natural del ser humano).”

-------
Bujari en el libro Fathul Bari 11/113 y Muslim 4/2081",Súplicas antes de dormir
14,"¡Dios! No existe nada ni nadie con derecho a ser adorado excepto Él, el Viviente [Eterno], el Sustentador [y Gobernador de toda la creación]. No Lo afectan somnolencia ni sueño. Suyo es cuanto hay en los cielos y la Tierra. ¿Quién podrá interceder ante Él si no es con Su permiso? Conoce el pasado y el futuro [lo manifiesto y lo oculto] y nadie abarca de Su conocimiento salvo lo que Él quiere. El escabel de Su Trono abarca los cielos y la Tierra, y la custodia [y mantenimiento] de ambos no Lo agobia. Y Él es el Sublime, el Grandioso.

----------
Corán 2:255
Quien la recite al amanecer estará protegido de los genios hasta la noche, y quien la recite al anochecer, estará protegido hasta el amanecer. 
Al-Hakim 1/273",Recuerdos “dhikr” para realizar durante el día y la noche
15,"Di: “Él es Al-lah, Uno. Al-lah es el Absoluto. No engendró ni fue engendrado. Y no hay nada ni nadie que sea semejante a Él”.
“Di: “Me refugio en el Señor del amanecer, de todo el mal que existe en lo que Él creó, del mal de la oscuridad de la noche cuando se extiende, del mal de las [hechiceras] sopladoras de nudos, y del mal del envidioso cuando envidia”.
“Di: “Me refugio en el Señor de los seres humanos, en el Rey Soberano de los seres humanos, en el [único] Dios de los seres humanos, de la maldad del [demonio] susurrador que huye [cuando el nombre de Dios es mencionado], que susurra en los corazones de los seres humanos, y existe entre los yinnes y entre los seres humanos”.

---------------
Quien las recite por la mañana le serán protección contra todo. 
Abu Dawud 4/322",Recuerdos “dhikr” para realizar durante el día y la noche
16,"Hemos llegado a la tarde y entra a la tarde el Reino de Allah. La alabanza es para Allah, no hay divinidad salvo Allah, único, sin asociado, Suya es la alabanza y es sobre toda cosa Poderoso. Señor, te pido el bien de esta noche y el bien de lo que sigue luego de ella y me refugio en Ti del mal de esta noche y del mal de lo que sigue después de ella. Señor, me refugio en Ti de la avaricia y de los problemas de la vejez, Señor en Ti me amparo del castigo del Fuego y del tormento de la tumba.
“De la misma manera decimos por la mañana: Amanecemos y amanece el Reino de Allah…”

----------
Muslim 4/2088",Recuerdos “dhikr” para realizar durante el día y la noche
17,"“Oh Allah, por Ti amanecemos y por Ti atardecemos, con tu permiso vivimos y morimos, y a Ti será el retorno”
Por la tarde: “¡Oh Allah! Por Ti atardecemos y con Tu permiso vivimos y morimos y a Ti será el retorno”

---------
Tirmidhi 5/466",Recuerdos “dhikr” para realizar durante el día y la noche
18,"“Oh Allah Tu eres mi Señor, no hay Dios salvo Tú, me has creado y yo soy tu siervo, Mantengo mi pacto y promesa contigo de la mejor manera que puedo, en Ti me refugio del mal que haya cometido. Reconozco Tus gracias para conmigo y reconozco mis pecados, perdóname porque ciertamente nadie perdona los pecados sino Tú.” Quien lo diga con certeza al anochecer o al amanecer y muera ingresará al Paraíso.

------
Bujari 7/150",Recuerdos “dhikr” para realizar durante el día y la noche
19,"“Oh Allah, ciertamente amanezco y atestiguo, así como atestiguan los (ángeles) que sostienen Tu Trono, Tus ángeles y toda Tu creación, de que Tu eres Allah y no hay divinidad salvo Tú, único, sin asociado y que Muhammmad es Tu siervo y mensajero”. (4 veces por la mañana y por la tarde)

---------
Abu Dawúd 4/317, Bujari lo relató en su libro “Adab al Mufrad” 1201, An-Nasai en su libro “ 'Amal al iaum wa al layla”. Según el Sheij Ibn Baaz las cadenas de Abu Dawúd y de An-Nasai son Hasan (aceptables)",Recuerdos “dhikr” para realizar durante el día y la noche
20,"“¡Oh Allah! Toda la gracia que poseo o posea alguien de Tu creación, proviene de Ti, único sin asociados, para Ti es la alabanza y el agradecimiento.”
“Quienquiera que diga esto por la mañana, ciertamente ha agradecido lo que le es obligatorio por ese día, y quienquiera lo diga por la tarde, por cierto que ha agradecido lo que le es obligatorio por esa noche.”

--------
Abu Dawúd 4/318",Recuerdos “dhikr” para realizar durante el día y la noche
21,"Oh Allah, concede salud a mi cuerpo, Oh Allah, otorgale salud a mis oídos, Oh Allah, concede salud a mi vista, no hay dios sino Tú (3 veces). Oh Allah ciertamente me refugio en Ti de la incredulidad, de la pobreza, y en Ti me amparo del tormento de la tumba, no hay dios sino Tú.” (3 veces)

---------
Abu Dawúd 4/324, Ahmad 5/42 An-Nasai",Recuerdos “dhikr” para realizar durante el día y la noche
22,"“Allah me es suficiente, no hay divinidad excepto Él, en Él confío que es el Señor del Trono Magnífico.” (7 veces por la mañana y 7 veces por la tarde)

-------
Ibn As-Sunni 72 Abu Dawúd 4/321",Recuerdos “dhikr” para realizar durante el día y la noche
23,"Oh Allah ciertamente solicito Tu indulgencia y el bienestar en esta vida y en la otra, Oh Allah ciertamente ruego Tu perdón y el bienestar en mis asuntos religiosos, mundanales, mi familia y mis bienes, Oh Allah cubre mi desnudes, y confórtame ante el miedo, Oh Allah protégeme por todas partes, delante y por detrás, a mi derecha e izquierda, sobre mí. Me refugio en tu grandeza de ser engullido por la tierra.

-----------
Abu Dawúd e Ibn Mayah",Recuerdos “dhikr” para realizar durante el día y la noche
24,"Oh Allah, Conocedor de lo oculto y lo manifiesto, Creador de los cielos y de la tierra, Señor de los ángeles y de todas las cosas, atestiguo que no hay divinidad sino Tu, me refugio en Ti del mal de mi mismo, del mal del Sheitan y de su idolatría, y de cometer mal en contra de mi mismo, o en contra de un musulmán.

-------
Tirmidhi y Abu Dawúd",Recuerdos “dhikr” para realizar durante el día y la noche
25,"En el nombre de Allah el cual en su nombre nada perjudica, asi en la tierra como en los cielos, Él es quien todo lo oye el Omnisapiente. (3 veces)

--------
Abu Dawúd y Tirmidhi",Recuerdos “dhikr” para realizar durante el día y la noche
26,"Me complazco de Allah como Señor, del Islam como religión, y de Muhámmad (la paz y las bendiciones de Allah sean con él) como Profeta.  (3 veces)

-----------
Quien lo diga tres veces al levantarse y tres veces al anochecer Allah ha de complacerse de él el día del Juicio. 
Tirmidhi 5/465. La instruccion de decirlo tres veces esta relatado en Ahmad 4/337 y por An-Nasai.",Recuerdos “dhikr” para realizar durante el día y la noche
27,"Oh Viviente, Oh Subsistente, en Tu misericordia busco asistencia, rectifica todos mis asuntos y no me dejes librado a mi mismo, ni siquiera por un pestañeo (un instante).

--------
Según Al Hakim: Sahih (auténtico)",Recuerdos “dhikr” para realizar durante el día y la noche
28,"Amanecemos y amanece la Soberanía de Allah Señor de los Mundos, Oh Allah por cierto Te pido lo bueno de este día, en su principio, su fin, su luz, sus bendiciones y su guía, Y me refugio en Ti del mal de este día y del mal de lo que venga luego de él.  Se dice lo mismo por la tarde, cambiando el principio “Amanezco…” por “Atardece…”

---------
Abu Dawúd 4/322",Recuerdos “dhikr” para realizar durante el día y la noche
29,"Amanezco con la “Fitra” (la inclinación natural del ser humano, la religión) del Islam, con la palabra del monoteísmo puro, en la religión de nuestro Profeta Muhámmad (la paz y las bendiciones de Allah sean con él) y de la religión de nuestro padre Abraham (la paz sea con él), quien fue monoteista, musulmán y no se contó entre los asociadores.” 

-------
Ahmad 3/406, 3/407, 5/123
También se dice por la noche cambiando “Anochezco con ....",Recuerdos “dhikr” para realizar durante el día y la noche
30,"Glorificado sea Allah y Alabado sea. (100 veces)

--------
Quien lo diga cien veces por la mañana y cien por la noche, nadie vendrá con una obra mejor, salvo quien también lo haya dicho, o haya dicho aún más.
Muslim 4/2081",Recuerdos “dhikr” para realizar durante el día y la noche
31,"No hay divinidad salvo Allah, único, sin asociado, Suyo es el Reino y Suya es la alabanza y es sobre toda cosa Poderoso.” (10 veces, o una vez ante la pereza).

--------
Bujari 4/95 y Muslim 4/2071",Recuerdos “dhikr” para realizar durante el día y la noche
32,"No hay divinidad salvo Allah, único, sin asociado, Suyo es el Reino y Suya es la alabanza y es sobre toda cosa Poderoso.” (100 veces por la mañana).

--------
Quien lo diga todos los días le equivale a liberar a diez esclavos, se le escriben cien buenas obras y le son borrados diez faltas, y le será protección contra Sheitán ese día hasta el anochecer, y nadie vendrá con una obra mejor, excepto quien también lo haga.
Bujari 4/95 y Muslim 4/2071",Recuerdos “dhikr” para realizar durante el día y la noche
33,"Glorificado sea Allah y alabado sea por el número de cuanto ha creado, por su Complacencia, por el peso de Su Trono y por la tinta de sus palabras. (3 veces por la mañana)

------
Muslim 4/2090",Recuerdos “dhikr” para realizar durante el día y la noche
34,"Oh Señor te ruego un conocimiento beneficioso, un sustento agradable y la aceptación de las obras. (después de la salutación final de la oración del Fayr)

--------
Ibn Mayah y otros",Recuerdos “dhikr” para realizar durante el día y la noche
35,"Te pido perdón y a Ti vuelvo arrepentido (cien veces durante el día)

---------
Bujari 6307",Recuerdos “dhikr” para realizar durante el día y la noche
36,"“Me refugio en las palabras perfectas de Allah del mal que ha creado.” (tres veces por la noche)

--------
Ahmad 2/290",Recuerdos “dhikr” para realizar durante el día y la noche
37,"Oh Señor, concede paz y bendiciones a nuestro Profeta Muhammad. (10 veces)

------
“Quien pida paz y bendiciones por mi diez veces por la mañana y diez por la noche, le alcanzará mi intercesión el Día del Juicio Final“.
At-Tabarani",Recuerdos “dhikr” para realizar durante el día y la noche
38,"“Alabado sea Allah, quien me ha provisto esta vestimenta y me ha concedido todo sin esfuerzo ni poder de mi parte.“

--------
Abu Dawúd 4023, Tirmidhi 3458, Ibn Mayah 3285. Al-Albany lo consideró correcto.",Súplica al vestir
39,"“¡Oh Allah! Para Ti es la alabanza, Tú me has vestido esto. Te pido su bien y lo bueno para lo que fue hecha y me refugio en Ti de su mal y del mal para lo que fuera hecha.”

--------
Abu Dawúd 4020, Timidhi 1767, Al-Bagawi 40/12",Súplica al estrenar una ropa
40,"“Que se desgaste y Allah la reemplace con otra.”

-------
Abu Dawúd 4/41",Súplica para quien estrena una ropa
41,"“Viste ropas nuevas, vive la vida agradecido y si has de morir, que sea por una causa justa.”

-------
Ibn Mayah 3558",Súplica para quien estrena una ropa
42,"“En el nombre de Allah.” 

-------
Tirmidhi 2/505",Súplica al desvestirse
43,"“En el nombre de Allah. Oh Allah! Ciertamente me refugio en Ti del demonio y sus secuaces.”

-------
Bujari 1/45, Muslim 1/283",Súplica antes de entrar al baño
44,"“Te pido perdón.”

-------
Abu Dawúd 30, Tirmidhi 7, Ibn Mayah 300",Súplica al salir del baño
45,"“En el nombre de Allah.”

------
Abu Dawúd 101, Ibn Mayah 397, Ahmad 9418",Súplica al iniciar la ablución
46,"“Atestiguo que no hay dios salvo Allah único sin asociado y atestiguo que Muhámmad es su siervo y mensajero.”

------
Muslim 1/209",Súplica al terminar la ablución
47,"“Oh Allah, hazme de los que retornan arrepentidos a Ti y de aquellos que se purifican.”

------
Tirmidhi 1/78",Súplica al terminar la ablución
48,"“Glorificado seas Oh Allah y bendito seas. Atestiguo que no hay dios excepto Tú, te pido perdón y vuelvo a Ti arrepentido.”

------
An-Nasai",Súplica al terminar la ablución
49,"“En el nombre de Allah, me encomiendo en Allah, no hay fuerza ni poder salvo en Allah.”

-------
Abu Dawúd 4/325, Tirmidhi 5/490",Súplica al salir de la casa
50,"“¡Oh Allah! Me refugio en Ti de desviarme o ser desviado, de equivocarme o de que me precipite en el error, de oprimir y ser oprimido, de ser ignorante o que sean ignorantes conmigo.”

-------
Abu Dawúd 5094, Tirmidhi 3427, Ibn Mayah 3884, An-Nasai 5501",Súplica al salir de la casa
51,"“En el nombre de Allah regresamos y en nombre de Allah salimos y nos encomendamos a nuestro Señor.” Luego saluda con la paz a su familia.

------
Abu Dawúd 4/325",Súplica al regresar a casa
52,"“¡Oh Allah! Pon luz en mi corazón, luz en mis palabras, en mis oídos, pon luz en mis ojos, y detrás de mí, y delante de mí, encima y por debajo de mí. ¡Oh Allah! Dame luz, engrandece mi luz, engrandece mi luz, dame luz y hazme luz, ¡Oh Allah! concédeme luz, dame luz en mis músculos, carne, sangre, cabello y piel.”

------
Muslim 1/530",Súplica al dirigirse a la Mezquita
53,"Ingresa con el pie derecho y dice: “Me refugio en Allah, el Magnífico, en Su rostro generoso y en Su eterno dominio del maldito demonio.”  “En el nombre de Allah.”  “La paz y las bendiciones de Allah sean con su Mensajero.”  “¡Oh Allah! Ábreme las puertas de Tu misericordia.”

------
Abu Dawúd 466,  Ibn As-Sunni 88, Abu Dawúd 1/126, Muslim 1/494",Súplica al entrar a la Mezquita
54,"Sale con el pie izquierdo y dice: “En el nombre de Allah y que la Paz y las Bendiciones de Allah sean con el Mensajero de Allah, ¡Oh mi Señor! Ciertamente te pido Tu favor, ¡Oh Señor! Protégeme de Sheitán el maldito.”

---------
Al Hakim 1/218 y Al Baihaqi 2/442",Súplica al salir de la Mezquita
55,"Se repite (en voz baja) lo que dice el muecín, salvo cuando dice: “Venid a la Oración, venid a la felicidad“ que decimos: “No hay fuerza ni poder salvo en Allah“.

-------
Bujari 1/152, Muslim 1/288",Súplica durante el llamado a la oración
56,"Decimos: ... atestiguo que no hay dios salvo Allah, único, sin asociados con él, y que Muhámmad es su siervo y su mensajero, me complazco de Allah como Señor, y Muhámmad como mensajero y el Islam como religión”.  “Di esto luego de la atestiguación de Fe del Muecín”

------
Muslim 1/290",Súplica durante el llamado a la oración
57,"Pedir bendiciones sobre el Profeta (la paz y las bendiciones de Allah sean con él) luego de responder al llamado del muecín. 

------
Muslim 1/288",Súplica durante el llamado a la oración
58,"Decimos: “¡Oh Allah! Señor de este llamado perfecto, y de esta oración establecida, concede a Muhámmad, al-Uasila (una estación del Paraíso) ual-Fadila (rango por encima del resto de la Creación), y concédenos su intercesión que le has prometido, Tu no faltas jamás a tu promesa.”

------
Bujari 1/152, lo que se encuentra entre los corchetes pertenece a al-Baihiqui 1/410. Dijo el Sheij Ibn Baaz, que Allah tenga misericordia de él: es un Hadiz Auténtico Sahih.",Súplica durante el llamado a la oración
59,"“Luego suplica y pide por ti, durante el tiempo entre el Adhán y el Iqamah, ya que en ese lapso ningún dua' es rechazado.”

------
Tirmidhi 3594, Abu Dawúd 525, Ahmad 12200",Súplica durante el llamado a la oración
60,"“¡Oh Dios Mío! Aleja los pecados de mí, tanto como has distanciado el Este del Oeste. ¡Oh Allah! Purifícame de mis pecados como se purifica el vestido blanco de la suciedad. ¡Oh Señor! ¡Límpiame de mis pecados con nieve agua y granizo!”

------
Bujari 1/181, Muslim 1/419",Súplica al comenzar la oración
61,"“Glorificado Seas Mi Señor, alabado y bendito sea Tu nombre, elevada sea Tu Majestad. No hay divinidad excepto Tú.”

------------------------
Muslim, Abu Dawúd, Tirmidhi, Ibn Mayah, An-Nasai",Súplica al comenzar la oración
62,"“He orientado mi rostro sinceramente hacia Aquel que ha creado los cielos y la tierra, monoteista y no soy de los asociadores. Ciertamente mi oración, mi sacrificio, mi vida y mi muerte le pertenecen a Allah, Señor de los mundos, sin asociados, y por eso me ha sido ordenado y soy de los musulmanes. ¡Oh Allah! Tú eres el Soberano, no existe dios excepto Tú. Tú eres mi Señor y yo soy tu siervo. He sido injusto con mi alma, reconozco mis pecados, perdona todas mis culpas, y mis faltas porque nadie perdona los pecados sino Tú. Guíame hacia los mejores modales, no guía a ellos sino Tú. Aleja de mí las malas obras, no las aleja sino Tú, aquí estoy (en respuesta a tu llamado), feliz (de servirte) y todo el bien está en tus manos. Y el mal no proviene de Ti. Yo existo por tu voluntad divina y a Ti retornaré. Bendito y exaltado Seas, te pido perdón y a Ti vuelvo arrepentido.”

-----
Muslim 771",Súplica al comenzar la oración
63,"“Oh Allah Señor de Yibril (el arcángel Gabriel), de Mikail (el arcángel Miguel), Israfil (el arcángel Rafael). Originador de los cielos y de la tierra, conocedor de lo oculto y de lo manifiesto. Tú decides entre tus siervos sobre lo que solían tener diferencias. Guíame hacia la verdad con tu beneplácito. Ciertamente Tú guías a quien quieres por el sendero recto.”

------------------------
Muslim 1/534",Súplica al comenzar la oración
64,"“Allah es grande (3 veces), todas las alabanzas son para Allah (3 veces), glorificado sea por la mañana y por la tarde (3 veces). Me refugio en Allah del demonio, de su orgullo, de su poesía y de su insensatés.”

--------
Abu Dawúd 1/203, Ibn Mayah 1/265, Ahmad 4/85, y Muslim con palabras similares 1/420",Súplica al comenzar la oración
65,"Solía el Profeta (la paz y las bendiciones de Allah sean con él) decir al levantarse para orar durante la noche: “¡Oh Señor! Para Ti es la alabanza, Tú eres la Luz de los cielos, de la tierra y de lo que en ellos existe. Tuya es la alabanza. Tú eres el Sustentador de los cielos y de la tierra y lo que en ellos existe, [a Ti pertenece la alabanza. Tu eres el Señor de los cielos, de la tierra y de lo que entre ellos existe], [a Ti pertenece la alabanza, Tu eres Soberano de los cielos y de la tierra y de todo lo que existe en ambos]. [Tuya es la alabanza, la Soberanía de los cielos y la tierra]. [Tuya es la alabanza]. [Tú eres la Verdad, tu promesa es verdadera, tu palabra es verdad, tu encuentro es cierto, el Paraíso es real, el Infierno es real, los Profetas son verdad y Muhámmad (la paz y las bendiciones de Allah sean con él) es verdad y la Hora Final es verdad]. [¡Oh Allah! a Ti me someto y en Ti confío, en Ti he creido y a Ti he vuelto arrepentido, por Ti he discutido y a Ti he vuelto para juzgar (sólo con Tú Ley). Entonces perdóname por lo que he cometido y por lo que vaya a cometer, por lo que haya ocultado y por lo que he manifestado]. [Tú eres el Muqaddim (el que adelanta lo que ya había predeterminado) y el MuáJJir (el que retrasa lo que ya había predeterminado), no hay dios salvo Tú], [Tú eres mi Dios no hay divinidad excepto Tú].”

-----
Bujari 1120, Muslim 769",Súplica al comenzar la oración
66,"“Glorificado sea Allah, el Magnífico” (3 veces)

------
Abu Dawúd, Tirmidhi, Ibn Mayah, An-Nasai, Ahmad",Súplica durante la inclinación (Ruku')
67,"“¡Glorificado Seas Oh Allah! Señor Nuestro, para Ti es la alabanza, Oh Dios perdóname.”

------
Bujari 1/99",Súplica durante la inclinación (Ruku')
68,"“Glorificado y Santo, Señor de los ángeles y del espíritu.”

------
Muslim 1/353",Súplica durante la inclinación (Ruku')
69,"“¡Dios mío! Ante Ti me inclino, en Ti he creido, a Ti me he sometido en paz. Mis oídos, mi vista, mi mente, mis huesos, mis músculos y a todo lo que se dirigen mis pies, son humildes ante Ti.”

---------------
Muslim 1/534, Abu Dawúd, Tirmidhi, An-Nasai",Súplica durante la inclinación (Ruku')
70,"“Glorificado sea el Dueño de todo Poder, Soberanía, Magnificencia y Grandeza.”

----------
Abu Dawúd 1/230, An-Nasai, Ahmad",Súplica durante la inclinación (Ruku')
71,"“Escucha Allah a quien lo alaba.”

---------------
Bujari en el libro Fathul Bari 2/282",Súplica al levantarse del Ruku'
72,"“Señor Nuestro, tuya es la alabanza, buena y bendita.”

--------
Bujari en el libro Fathul Bari 2/284",Súplica al levantarse del Ruku'
73,"“Llenos están los Cielos y la Tierra y lo que existe entre ellos de alabanzas para Ti y todo lo que quieres se desborda de alabanzas. Dueño de la alabanza y de la majestad, La máxima verdad dicha por un siervo: “todos somos tus siervos”. ¡Oh Allah! nadie puede prohibir lo que tu concedes y nadie puede dar lo que Tú has negado, nadie beneficia ni otorga majestuosidad, porque Tuya es la majestad.”

---------------
  Muslim 1/346",Súplica al levantarse del Ruku'
74,"“Glorificado sea mi Señor el Altísimo.” (3 veces). 

--------
Abu Dawúd, Tirmidhi, Ibn Mayah, An-Nasai, Ahmad",Súplica durante la postración (Suyúd)
75,"“Glorificado seas, oh Allah, Señor Nuestro alabado seas oh Allah perdóname!” 

---------------
Bujari 1/199, Muslim 1/350 ver du'a 34",Súplica durante la postración (Suyúd)
76,"“Glorificado y Santo, Señor de los ángeles y del espíritu.” 

----------------
Muslim 1/353 ver du'a 35",Súplica durante la postración (Suyúd)
77,"“¡Oh Allah! A Ti me he prosternado, he creído y me he sometido a Ti. Se ha inclinado mi rostro ante Aquel que lo ha creado, le ha dado forma y que ha hecho surgir de él la facultad de la audición y la visión, Bendito sea Allah, el mejor de los creadores.”

-----------------
Muslim 1/534 y otros",Súplica durante la postración (Suyúd)
78,"“Glorificado seas, Dueño de todo poder, soberanía, grandeza y magnificencia.”

----------------
Abu Dawúd 1/230, An-Nasai. Según Ahmad es un hadiz Hasan",Súplica durante la postración (Suyúd)
79,"“Oh Allah, perdóname todos mis pecados, pequeños y grandes, pasados y presentes, públicos y secretos.”

---------------------
Muslim 1/350",Súplica durante la postración (Suyúd)
80,"“Oh Allah, ciertamente me refugio en Tu complacencia de Tu disgusto, y en Tu indulgencia de Tu castigo, Me refugio en Ti de Ti (en tu misericordia de tu furia), No puedo enumerar tus alabanzas, Tu eres tal como te has alabado a Ti mismo.”

-----------------
Muslim 1/352",Súplica durante la postración (Suyúd)
81,"“Señor perdóname, Señor perdóname.”

------------------
Abu Dawúd 1/231",Súplicas al sentarse entre las dos prosternaciones
82,"“Oh Allah, perdóname, ten misericordia de mí, guíame, enriquéceme, concédeme salud, dame el sustento y eleva mi rango.” 

-----------------
Abu Dawúd, Tirmidhi, e Ibn Mayah",Súplicas al sentarse entre las dos prosternaciones
83,"“Se ha prosternado mi rostro ante Aquel que lo ha creado, le ha dado forma y ha hecho surgir de él la facultad de la audición y la visión, con su poder y fuerza. “Bendito sea Allah, el mejor de los creadores“.“

---------------
Tirmidhi 2/474, Ahmad 6/30",Súplica en la prosternación durante la recitación del Corán
84,"“Oh Allah, registra para mí una recompensa de Tu parte [por esta prosternación] y borra de mí un pecado. Sálvame y acéptalo de mí, como lo aceptaste de Tu siervo el Profeta David (la paz sea con él).” 

-----------------
Tirmidhi 2/473",Súplica en la prosternación durante la recitación del Corán
85,"“Las salutaciones, son para Allah, todos los actos de adoración y las buenas obras. La Paz, la Misericordia y las Bendiciones de Allah sean para ti. ¡Oh Profeta! Que la Paz sea sobre nosotros y sobre Tus siervos virtuosos. Atestiguo que no hay dios salvo Allah y atestiguo que Muhámmad es Su siervo y mensajero.” 

----------------------
Bujari en el libro Fathul Bari 11/13, Muslim 1/301",Los dos testimonios de Fe
